participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_14,front,1,0.0,64.89830328375523,70.72917282597129,105.79948168224192,112.0813481445969,63.98645238985852,65.22936292531406,18.294868224134454
person_14,front,1,1.0,64.64722540040331,72.28847467861726,105.81393123316305,114.34296132212356,64.12976560051875,65.45576386449693,17.974959295397113
person_14,front,1,2.0,63.49441533320186,71.67999882663709,105.77001863850512,115.32397260334153,63.79404265246317,65.25555223389516,17.251094906840827
person_14,front,1,3.0,61.884747042248094,69.84375999081631,105.53989095448163,115.32540356383164,63.251122504229464,64.86002160463222,16.421180842796833
person_14,front,1,4.0,61.0146518285367,69.20783520361358,104.65874710043877,114.90140362376872,63.25949620091535,64.90728449485492,16.362541639425782
person_14,front,1,5.0,59.30247229043186,64.79601664825462,103.40682968513012,111.22376804582593,62.87772905431806,64.4066303613508,16.3146144220476
person_14,front,1,6.0,57.99708948995717,61.215326125664724,102.67419374938687,108.32369203561079,62.86039332877764,64.19508117659375,16.124731577551255
person_14,front,1,7.0,57.819764479131386,60.97427573886222,103.02699741227005,108.407586367633,63.670238843992216,64.75978024724385,15.683762854011327
person_14,front,1,8.0,57.205572141418365,59.47137883952372,102.90819028855063,107.60606220349976,63.560816692452626,64.44466571879168,15.495478977694715
person_14,front,1,9.0,57.09535484646218,58.89304160651889,103.35836215709774,107.73638982421922,63.99818039554651,64.62883464814348,14.719970784166664
person_14,front,1,10.0,57.18071985101233,58.7735994431618,104.09856000919977,108.40924642153419,64.68851810341617,64.98881904787375,13.567361037989485
person_14,front,1,11.0,55.84021054991072,56.547243560316666,103.65596506823276,107.53197890022605,63.98227632574443,63.72802451783991,13.109361286516762
person_14,front,1,12.0,54.61629575876489,54.817210407357145,103.12792170866055,106.62920678609284,63.33733017131629,62.785502096495094,12.972980973082905
person_14,front,1,13.0,53.2668428321323,53.127036250725794,102.27248436961395,105.4250424510023,62.64333086811715,61.71953043374554,13.07440535489958
person_14,front,1,14.0,51.56648908672493,51.14157925561572,100.79894802136991,103.61133397305808,61.80021930092922,60.15322978297711,13.426869529236228
