participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_18,front,1,0.0,66.34336372632023,59.51704501995201,102.01888492732763,97.8557958599422,59.60723923472244,62.39116493040128,25.840906116381607
person_18,front,1,1.0,66.86140490252744,59.220055034949596,102.9133986336306,97.54180864711493,59.480593316051085,62.20029037179318,25.687709077593276
person_18,front,1,2.0,67.28023475119495,58.56879956230888,103.87326684344926,96.8174902515751,59.966548162707774,62.47147575241448,24.918458584300744
person_18,front,1,3.0,65.19495737671868,56.957911441796895,102.03236337318745,95.35784027601986,59.496523026798165,61.901566164378806,24.809662286974074
person_18,front,1,4.0,63.447186021437794,56.06920795965181,100.60010735502019,94.66945820138004,59.13135571737562,61.43024352759811,24.901035767236415
person_18,front,1,5.0,61.565546217475976,55.15735650107178,99.15311049351008,94.26968684214401,58.841279019197295,60.89558793059803,24.669718881537857
person_18,front,1,6.0,59.30974722382818,53.6417641015365,97.52671612734895,93.97897698246604,58.44410296113276,60.37379408758807,23.968489773242663
person_18,front,1,7.0,58.64498661183564,52.76938828790152,98.12267430055977,94.8827805021977,58.36019903854993,60.55891374999054,22.910963995810953
person_18,front,1,8.0,57.04672058294365,51.87301825019486,98.43940077499862,95.19249928959395,57.644475403848155,59.59625038166143,21.784818544790042
person_18,front,1,9.0,56.02061747778633,51.56094906109346,96.22304069875148,94.1506682186663,58.17359891548579,59.970954378692994,22.01664724567652
person_18,front,1,10.0,55.71703534521072,51.70796863208864,98.33239804779826,96.6795287046657,58.08390891507115,59.88651626738984,20.26210642999816
person_18,front,1,11.0,53.689829269455565,50.41688684190637,96.56817165568201,95.38644689323925,57.409795947833615,59.03508478200785,20.174654982015287
person_18,front,1,12.0,52.137603854176646,49.555558569830026,95.42343198747446,94.79441057008404,57.24016889279097,58.85297976004459,19.860123940164673
person_18,front,1,13.0,51.99280121909301,49.287854602793296,96.24175631643448,95.4781271879176,58.13559247301315,58.2381403237162,19.04528399927746
person_18,front,1,14.0,52.38392864555322,49.007959015287,97.64294481193126,96.3719446407234,59.44540170711012,57.70844599119706,18.09478190927047
person_18,front,1,15.0,52.1316528969054,48.57283806014678,98.3443809048891,97.2197110855408,59.947324398270105,58.398324277399034,17.165297406120732
