participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_17,front,1,0.0,59.53551321904958,56.49401634646394,90.92722249632077,95.94163865596217,63.33991265829537,63.872947433808925,18.79814337864573
person_17,front,1,1.0,59.1184237091658,55.519708658106985,90.49730097953592,95.70914272430258,62.26909152451379,63.16520531400293,19.61191467073025
person_17,front,1,2.0,58.77815753780016,55.058792526897875,91.675150271161,96.79825519189333,61.030607692657114,61.922468343741656,18.935880462682917
person_17,front,1,3.0,58.46955107212983,54.591275542645015,93.44364416538332,98.43278886715504,61.00925213791913,61.8450534278704,17.2157565579015
person_17,front,1,4.0,57.91772345159698,53.70443449960591,94.44402052186227,99.43080959339852,62.263267038686934,63.1869478116313,15.569693962203335
person_17,front,1,5.0,56.017651707622576,51.993848638864236,91.51142906023651,96.74139928452308,61.39990840688781,62.54472975885372,17.596608843478904
person_17,front,1,6.0,56.41396905948308,52.18584590994196,94.59806248427049,101.889040504333,62.322414942134,62.47602862365727,13.764179525675369
person_17,front,1,7.0,56.54741545364296,52.346662564997224,96.1908989366375,103.60417141754367,62.319564779879826,63.67062675555626,12.445818085740227
person_17,front,1,8.0,55.71631902532438,52.12518109413788,96.7274995968123,103.73982449457665,61.827395680263116,65.85958404037679,12.3107834426426
person_17,front,1,9.0,53.68005317454024,51.50497296414995,98.51227169045156,107.28346234139362,62.05575810082891,68.3516997562063,9.702946696932534
person_17,front,1,10.0,52.59459000363548,49.92355276258988,96.53829781798581,102.66698661637673,60.841869457471944,67.46853210536483,12.737103829139468
person_17,front,1,11.0,51.729593720747054,48.88478662205588,94.99895523143331,100.4130892655823,59.96474499035053,66.10454647806718,14.66445608650289
person_17,front,1,12.0,50.78735023000029,47.52517765615835,91.2708475118269,97.75739971319668,59.17658837958401,64.96664792614807,17.773237284017764
person_17,front,1,13.0,49.714224104212924,45.808888495141325,85.44926372651203,93.70408898024851,58.36246699509052,64.24896281572308,22.35642943605379
person_17,front,1,14.0,48.86021881545201,45.17120751461244,82.53023958889784,89.74951631497066,57.574490684303555,63.36219275728353,25.343328386037644
person_17,front,1,15.0,48.11830446467121,44.832716181543816,80.1442314825752,86.33759427853113,57.15609166675075,63.260342431877845,28.402947470577185
person_17,front,1,16.0,47.24586475442711,43.71802381513888,78.54208980781351,83.50834569643062,56.96963782797438,62.6040664963609,30.278023752885726
person_17,front,1,17.0,46.62502219630905,42.32634586054331,77.90712299204667,81.80850713387657,57.08032105450824,62.43478457280322,31.121519301482568
person_17,front,1,18.0,46.65761418125153,41.41791494985679,78.10639853748384,81.56451120655211,57.454769391896505,63.82474567015271,31.510686171935454
person_17,front,1,19.0,46.15501131047247,40.957656721778825,74.67191398667933,78.50560884884494,56.10179313355697,61.14640125495155,34.07851841542571
person_17,front,1,20.0,45.69561830918313,40.92986771132796,72.2566850296451,76.3228988319953,56.00446037288188,61.21512338062446,36.080443655418264
person_17,front,1,21.0,45.16321918541861,40.69058800969672,70.62510826226348,74.80902465886808,56.21599042880005,60.855106408176304,37.21684720421621
person_17,front,1,22.0,44.61556728193944,40.20251041250475,69.69449914364745,73.9197598113974,56.471684796817556,59.39755762589237,37.515307744082065
person_17,front,1,23.0,44.35947422324824,40.142206121399674,69.53091060384449,73.79489262908014,57.17519182341591,58.79741924784765,37.404665084139246
person_17,front,1,24.0,43.85593283453395,40.03216983849263,68.83472315721657,72.3085538022037,57.29496932863731,60.224448818746666,38.755447542476496
person_17,front,1,25.0,43.85852981313793,40.00935192041571,68.5901986271115,72.00773217764306,57.97798862159747,62.38402180296286,39.32118343290786
person_17,front,1,26.0,43.96499849631132,39.8300190057087,68.49952760224974,72.13098152651683,58.60979992938595,64.3879970376884,39.27029126740476
person_17,front,1,27.0,43.670312369178504,39.259587920384554,67.95529568172928,71.47456984499136,58.48522740285245,65.29674229039819,39.25053205631724
person_17,front,1,28.0,42.65705501544042,38.44622394234885,64.6240260917613,67.96266872600054,57.723993806661454,63.16031825886768,41.93584270651833
person_17,front,1,29.0,42.73755502839142,38.77925948482799,64.33400768943964,68.08649895830933,58.63010383708037,64.3760291974311,41.8383341697433
person_17,front,1,30.0,42.593610521690785,38.8963988554531,63.24635896579968,67.32688634248672,59.08747498121352,65.1939017111181,42.52806792974
person_17,front,1,31.0,41.36813350221874,37.883439751733306,59.73072223400455,63.73912445633413,58.375272720760776,64.30516996034822,45.33802306068895
person_17,front,1,32.0,38.1421123101299,34.72399956331688,53.13294504372844,56.492902652667446,56.54805930129615,61.726958122176086,50.44831701298988
person_17,front,1,33.0,37.72715654592502,34.220802816730505,52.408432478884144,55.5544197775279,57.012530723918076,61.34058200999926,50.69125615070793
person_17,front,1,34.0,35.85756540595285,32.669855089508545,48.15323652052558,51.18068332438293,55.55367221596255,59.1342792356686,53.953801010081214
person_17,front,1,35.0,34.1653421657272,31.251121084454834,44.21692633894694,47.18699978185116,54.289757289721145,57.28831544625633,56.99653432220146
person_17,front,1,36.0,34.03931357797106,30.992944851296798,43.903396330135415,46.86305500023282,54.89264794733569,57.56886386505096,57.025585539082364
person_17,front,1,37.0,33.88824359438285,30.699335061323957,43.88769185876034,46.8950965549749,54.770443811347185,57.8428184340484,56.74122195748151
person_17,front,1,38.0,32.2983606739531,28.99890475099703,41.90273840535319,44.4161902353603,54.22397908337128,56.3362468835719,58.175648360682786
person_17,front,1,39.0,31.8091740992645,28.397516203723328,41.432442507864295,43.77577884387064,54.794343368034106,56.19821095118647,58.20579968905517
