participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_9,front,1,0.0,102.07789389899315,82.18922326922886,133.0588472154574,112.04489511740786,64.7835531056326,69.84192892239108,26.19464208201508
person_9,front,1,1.0,101.87181984604749,82.05281475368103,132.91296470654953,112.04583931831593,64.61320916016624,69.68600841706812,26.244989037926967
person_9,front,1,2.0,101.66574579310183,81.91640623813322,132.76708219764168,112.046783519224,64.44286521469986,69.53008791174518,26.29533599383885
person_9,front,1,3.0,101.45967174015617,81.77999772258539,132.6211996887338,112.04772772013206,64.2725212692335,69.37416740642223,26.34568294975074
person_9,front,1,4.0,101.25359768721052,81.64358920703758,132.47531717982596,112.04867192104012,64.10217732376712,69.21824690109928,26.396029905662626
person_9,front,1,5.0,101.04752363426485,81.50718069148975,132.3294346709181,112.04961612194818,63.93183337830075,69.06232639577634,26.44637686157451
person_9,front,1,6.0,100.84158856388451,81.30603327652148,132.18089919657436,111.95008369488154,63.775743738657624,68.9225082268183,26.49994948306063
person_9,front,1,7.0,100.63669586274412,80.61934411589984,132.01246648146147,111.09697655800457,63.726561392688886,68.90345758059709,26.577714596353488
person_9,front,1,8.0,100.43180316160371,79.93265495527818,131.84403376634862,110.24386942112758,63.67737904672014,68.88440693437589,26.655479709646343
person_9,front,1,9.0,100.22691046046332,79.24596579465653,131.67560105123576,109.39076228425061,63.628196700751396,68.86535628815467,26.7332448229392
person_9,front,1,10.0,100.0220177593229,78.55927663403487,131.50716833612287,108.53765514737364,63.57901435478265,68.84630564193347,26.811009936232054
person_9,front,1,11.0,99.81712505818251,77.87258747341323,131.33873562101002,107.68454801049667,63.52983200881391,68.82725499571227,26.888775049524913
person_9,front,1,12.0,99.45309784877506,77.20678947632524,130.94878401750313,106.863520397832,63.54023982448885,68.82304333978732,26.94968216056139
person_9,front,1,13.0,98.57188348749966,76.60888776072169,129.83889602671567,106.14675123885729,63.74431566550576,68.8670584023252,26.95580076426464
person_9,front,1,14.0,97.69066912622426,76.01098604511812,128.72900803592825,105.42998207988258,63.94839150652267,68.9110734648631,26.96191936796789
person_9,front,1,15.0,96.80945476494887,75.41308432951456,127.61912004514078,104.71321292090786,64.15246734753958,68.95508852740099,26.968037971671144
person_9,front,1,16.0,95.92824040367347,74.81518261391099,126.50923205435333,103.99644376193315,64.35654318855649,68.99910358993887,26.974156575374394
person_9,front,1,17.0,95.04702604239807,74.21728089830742,125.39934406356588,103.27967460295844,64.5606190295734,69.04311865247676,26.980275179077648
person_9,front,1,18.0,94.1208498738867,73.37745987616478,124.4115125894731,102.31555926108518,64.57012637071496,68.93535055099035,27.00187923361705
person_9,front,1,19.0,93.11224372544265,72.09412012536714,123.64745139598725,100.89797591723128,64.22292479541838,68.54931331545939,27.05187328135607
person_9,front,1,20.0,92.10363757699861,70.8107803745695,122.88339020250139,99.48039257337736,63.875723220121806,68.16327607992841,27.101867329095086
person_9,front,1,21.0,91.09503142855458,69.52744062377187,122.11932900901553,98.06280922952345,63.528521644825226,67.77723884439744,27.151861376834105
person_9,front,1,22.0,90.08642528011053,68.24410087297422,121.35526781552969,96.64522588566953,63.181320069528645,67.39120160886648,27.20185542457312
person_9,front,1,23.0,89.07781913166649,66.96076112217658,120.59120662204383,95.22764254181563,62.834118494232065,67.00516437333552,27.25184947231214
person_9,front,1,24.0,87.85105655347327,65.9826922795541,119.5009596466839,94.15027250777229,62.52715168820242,66.6667530624483,27.305582636925923
