participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_10,front,1,0.0,63.93136554860028,67.30777560056364,100.9120485353898,102.9117598519665,59.44636806179828,63.45450998074368,28.244562688259773
person_10,front,1,1.0,61.88483781675989,62.87221366924464,99.7423721633569,100.15414683079177,59.072989977754716,61.16396057243712,28.20764314116533
person_10,front,1,2.0,59.43552013789983,57.38354578011613,98.09603786531214,95.32166699688315,58.61558992303209,59.440267213038375,28.209160875384686
person_10,front,1,3.0,61.683030608657006,60.64980049991803,99.29673043578703,96.91776784633983,60.98886408972201,62.78709153422016,28.70100758330741
person_10,front,1,4.0,62.146993412153826,59.28952307143743,98.74863006072408,94.98775736460816,61.92679108337109,60.759531010531646,29.764718079020327
person_10,front,1,5.0,58.693786840020714,55.57655012775027,94.48622294176687,90.16093572374642,59.5356003010685,59.43188180769405,31.682878851516676
person_10,front,1,6.0,57.898011091421566,53.54931637549463,94.40864440089508,89.50980120119709,59.21954425987357,59.296656696085186,30.65460003436148
person_10,front,1,7.0,57.89951410681436,53.221729810227224,96.10998897937343,92.9103562285461,59.806385125084255,59.797088218471984,27.511481164028094
person_10,front,1,8.0,57.59392472432672,54.503019238502695,97.04453011075393,95.32827616153517,59.70777105407095,59.76735302255477,26.011034322232923
person_10,front,1,9.0,56.716630969603216,54.36384484059624,96.1879680019362,95.43263635030308,58.14891619981422,59.2954977704897,26.664555829409863
person_10,front,1,10.0,55.84600588530807,54.34549226636622,94.74849734712227,95.08449779508105,57.506847275957796,61.31586027754237,27.84087883116771
person_10,front,1,11.0,53.7783741481442,52.63304315003031,91.24769782121042,91.69408959847944,56.88536543582379,60.220958343006004,30.090376319816134
person_10,front,1,12.0,52.26607591659879,50.264541490792176,88.27193709621353,87.43997873985585,57.006384262318996,58.8537468516808,32.135926145711935
person_10,front,1,13.0,50.22145023280764,47.34591099145863,83.5935478159204,81.3638730588862,56.0549611303759,56.08734712999815,35.73004047730883
person_10,front,1,14.0,48.07213818268793,45.19725928273756,78.5318083234027,76.13542666969218,54.97794453104173,54.53171326875663,39.3400169637502
person_10,front,1,15.0,47.363003635020554,44.86491302448677,76.99847535499059,75.10525052981535,54.79260590090134,54.95211519779533,40.03896478686478
person_10,front,1,16.0,46.89704836881655,44.37626356247109,76.00172029604246,73.765995011758,54.68390564287449,54.84654443018408,40.294779024024336
person_10,front,1,17.0,45.84307783292986,44.105625586927395,72.17007732398302,71.40078463284104,53.81587024718889,54.481233266217195,41.95190232472575
person_10,front,1,18.0,47.17169553768472,43.573288506368364,71.28743799775415,69.83641689138068,54.966413033900864,54.4368905935497,43.596081438885584
