rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,74,130,152,1235.0,2169.0,2536.0,1.301,147.71312758237403,28.509453185736962,119.20367439663707,28.509453185736962
2,256,290,319,4272.0,4839.0,5323.0,1.051,147.71312758237403,22.443023589273153,125.27010399310088,22.443023589273153
3,418,458,491,6975.0,7642.0,8193.0,1.218,147.71312758237403,24.672392264987558,123.04073531738646,24.672392264987558
4,583,617,653,9728.0,10295.0,10896.0,1.168,147.71312758237403,24.914781511827243,122.79834607054678,24.914781511827243
5,739,787,827,12331.0,13132.0,13799.0,1.468,147.71312758237403,25.753541391760415,121.9595861906136,25.753541391760415
