rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,137,194,241,2285.0,3236.0,4020.0,1.735,139.39461642042895,48.415522166674066,90.97909425375488,48.415522166674066
2,403,438,488,6722.0,7306.0,8140.0,1.418,139.39461642042895,44.294165640758436,95.10045077967051,44.294165640758436
3,653,697,735,10893.0,11626.0,12260.0,1.367,139.39461642042895,42.15100731719968,97.24360910322926,42.15100731719968
4,885,915,959,14762.0,15263.0,15997.0,1.235,139.39461642042895,43.85483618424301,95.53978023618593,43.85483618424301
5,1120,1179,1232,18682.0,19667.0,20551.0,1.869,139.39461642042895,42.47687038748667,96.91774603294228,42.47687038748667
