video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
person_6.mp4,front,0,0,59.95280823127177,151.49618839336551,0,outside
person_6.mp4,front,1,17,59.95280823127177,151.89238956971366,0,outside
person_6.mp4,front,2,33,59.95280823127177,151.05446175192404,0,outside
person_6.mp4,front,3,50,59.95280823127177,150.36633463723427,0,outside
person_6.mp4,front,4,67,59.95280823127177,151.1918143735308,0,outside
person_6.mp4,front,5,83,59.95280823127177,150.81850676388672,0,outside
person_6.mp4,front,6,100,59.95280823127177,150.24484386850696,0,outside
person_6.mp4,front,7,117,59.95280823127177,149.9391783686575,0,outside
person_6.mp4,front,8,133,59.95280823127177,148.99554360799357,0,outside
person_6.mp4,front,9,150,59.95280823127177,148.8398030635749,0,outside
person_6.mp4,front,10,167,59.95280823127177,149.6256641299315,0,outside
person_6.mp4,front,11,183,59.95280823127177,149.8264677960318,0,outside
person_6.mp4,front,12,200,59.95280823127177,149.80388233275772,0,outside
person_6.mp4,front,13,217,59.95280823127177,150.29639643126066,0,outside
person_6.mp4,front,14,234,59.95280823127177,149.48654640850498,0,outside
person_6.mp4,front,15,250,59.95280823127177,150.31152816468352,0,outside
person_6.mp4,front,16,267,59.95280823127177,149.3783887721686,0,outside
person_6.mp4,front,17,284,59.95280823127177,148.44617748768206,0,outside
person_6.mp4,front,18,300,59.95280823127177,148.94152021702808,0,outside
person_6.mp4,front,19,317,59.95280823127177,148.55733999086948,0,outside
person_6.mp4,front,20,334,59.95280823127177,149.23249891720474,0,outside
person_6.mp4,front,21,350,59.95280823127177,149.81224767179995,0,outside
person_6.mp4,front,22,367,59.95280823127177,149.0270969612754,0,outside
person_6.mp4,front,23,384,59.95280823127177,149.78717750503415,0,outside
person_6.mp4,front,24,400,59.95280823127177,147.27332523793078,0,outside
person_6.mp4,front,25,417,59.95280823127177,147.86217309627682,0,outside
person_6.mp4,front,26,434,59.95280823127177,149.84639542469034,0,outside
person_6.mp4,front,27,450,59.95280823127177,149.5531359664849,0,outside
person_6.mp4,front,28,467,59.95280823127177,148.13953496359204,0,outside
person_6.mp4,front,29,484,59.95280823127177,146.6756676246037,0,outside
person_6.mp4,front,30,500,59.95280823127177,146.0742846852803,0,outside
person_6.mp4,front,31,517,59.95280823127177,145.56765229496747,0,outside
person_6.mp4,front,32,534,59.95280823127177,144.8692417246682,0,outside
person_6.mp4,front,33,550,59.95280823127177,142.84958940146575,0,outside
person_6.mp4,front,34,567,59.95280823127177,141.01945275886615,0,outside
person_6.mp4,front,35,584,59.95280823127177,139.12909693143206,0,outside
person_6.mp4,front,36,600,59.95280823127177,137.2687797497989,0,outside
person_6.mp4,front,37,617,59.95280823127177,132.1847861152849,0,outside
