video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
person_8.mp4,front,0,0,59.92470636893879,137.82467317931912,0,outside
person_8.mp4,front,1,17,59.92470636893879,141.53434639097532,0,outside
person_8.mp4,front,2,33,59.92470636893879,142.39773503190443,0,outside
person_8.mp4,front,3,50,59.92470636893879,142.52315494839172,0,outside
person_8.mp4,front,4,67,59.92470636893879,143.04920369322753,0,outside
person_8.mp4,front,5,83,59.92470636893879,143.9191854496643,0,outside
person_8.mp4,front,6,100,59.92470636893879,146.23405882472136,0,outside
person_8.mp4,front,7,117,59.92470636893879,146.0687145523084,0,outside
person_8.mp4,front,8,134,59.92470636893879,145.77339499041602,0,outside
person_8.mp4,front,9,150,59.92470636893879,146.7485232782563,0,outside
person_8.mp4,front,10,167,59.92470636893879,147.35460651696317,0,outside
person_8.mp4,front,11,184,59.92470636893879,147.14043036703583,0,outside
person_8.mp4,front,12,200,59.92470636893879,146.9776403914899,0,outside
person_8.mp4,front,13,217,59.92470636893879,146.8574802937813,0,outside
person_8.mp4,front,14,234,59.92470636893879,146.73441180288762,0,outside
person_8.mp4,front,15,250,59.92470636893879,146.3314517520576,0,outside
person_8.mp4,front,16,267,59.92470636893879,146.10770276446675,0,outside
person_8.mp4,front,17,284,59.92470636893879,145.528839696418,0,outside
person_8.mp4,front,18,300,59.92470636893879,144.88671728307884,0,outside
person_8.mp4,front,19,317,59.92470636893879,144.9197669314991,0,outside
person_8.mp4,front,20,334,59.92470636893879,145.1289470950445,0,outside
person_8.mp4,front,21,350,59.92470636893879,146.0862432020789,0,outside
person_8.mp4,front,22,367,59.92470636893879,145.66868803820228,0,outside
person_8.mp4,front,23,384,59.92470636893879,146.41466855944077,0,outside
person_8.mp4,front,24,401,59.92470636893879,146.24743778823643,0,outside
person_8.mp4,front,25,417,59.92470636893879,145.75036108996926,0,outside
person_8.mp4,front,26,434,59.92470636893879,145.9275273828012,0,outside
person_8.mp4,front,27,451,59.92470636893879,146.31031326808193,0,outside
person_8.mp4,front,28,467,59.92470636893879,148.54295830533647,0,outside
person_8.mp4,front,29,484,59.92470636893879,148.14276968153177,0,outside
person_8.mp4,front,30,501,59.92470636893879,148.18519454730784,0,outside
person_8.mp4,front,31,517,59.92470636893879,147.4690026981863,0,outside
person_8.mp4,front,32,534,59.92470636893879,148.03758093774195,0,outside
person_8.mp4,front,33,551,59.92470636893879,147.81745339927954,0,outside
person_8.mp4,front,34,567,59.92470636893879,148.25063489698152,0,outside
person_8.mp4,front,35,584,59.92470636893879,147.0643154114942,0,outside
person_8.mp4,front,36,601,59.92470636893879,147.41742044971184,0,outside
person_8.mp4,front,37,617,59.92470636893879,144.58895384882322,0,outside
person_8.mp4,front,38,634,59.92470636893879,145.8822433829015,0,outside
person_8.mp4,front,39,651,59.92470636893879,145.93529102592458,0,outside
person_8.mp4,front,40,668,59.92470636893879,145.52402789254364,0,outside
person_8.mp4,front,41,684,59.92470636893879,145.2790519118878,0,outside
person_8.mp4,front,42,701,59.92470636893879,144.99234458659186,0,outside
person_8.mp4,front,43,718,59.92470636893879,145.16551091571372,0,outside
person_8.mp4,front,44,734,59.92470636893879,141.17776980848538,0,outside
person_8.mp4,front,45,751,59.92470636893879,145.45760014554702,0,outside
person_8.mp4,front,46,768,59.92470636893879,145.29969446593572,0,outside
person_8.mp4,front,47,784,59.92470636893879,145.93110383782167,0,outside
person_8.mp4,front,48,801,59.92470636893879,145.16471519477756,0,outside
person_8.mp4,front,49,818,59.92470636893879,144.77725597641648,0,outside
person_8.mp4,front,50,834,59.92470636893879,145.39053204360357,0,outside
person_8.mp4,front,51,851,59.92470636893879,145.34788483788122,0,outside
person_8.mp4,front,52,868,59.92470636893879,145.1249292161235,0,outside
person_8.mp4,front,53,884,59.92470636893879,146.12483480436882,0,outside
person_8.mp4,front,54,901,59.92470636893879,146.32129166369543,0,outside
person_8.mp4,front,55,918,59.92470636893879,146.5893931632358,0,outside
person_8.mp4,front,56,935,59.92470636893879,148.30194803570828,0,outside
person_8.mp4,front,57,951,59.92470636893879,148.722978791566,0,outside
person_8.mp4,front,58,968,59.92470636893879,151.1147281971289,0,outside
person_8.mp4,front,59,985,59.92470636893879,152.4826783719387,0,outside
person_8.mp4,front,60,1001,59.92470636893879,153.82257305214608,0,outside
person_8.mp4,front,61,1018,59.92470636893879,154.60226736690396,0,outside
person_8.mp4,front,62,1035,59.92470636893879,153.07042789571614,0,outside
person_8.mp4,front,63,1051,59.92470636893879,153.46526498889108,0,outside
person_8.mp4,front,64,1068,59.92470636893879,151.8231965482124,0,outside
person_8.mp4,front,65,1085,59.92470636893879,151.0927601987093,0,outside
