video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
person_3.mp4,front,0,0,59.92842272695376,149.3045212683681,0,outside
person_3.mp4,front,1,17,59.92842272695376,145.50220183265915,0,outside
person_3.mp4,front,2,33,59.92842272695376,144.2173891810176,0,outside
person_3.mp4,front,3,50,59.92842272695376,142.51578386851492,0,outside
person_3.mp4,front,4,67,59.92842272695376,141.11046509403542,0,outside
person_3.mp4,front,5,83,59.92842272695376,140.26452726224505,0,outside
person_3.mp4,front,6,100,59.92842272695376,140.55580919590517,0,outside
person_3.mp4,front,7,117,59.92842272695376,140.36088191454758,0,outside
person_3.mp4,front,8,133,59.92842272695376,139.29298659158735,0,outside
person_3.mp4,front,9,150,59.92842272695376,139.45570050806515,0,outside
person_3.mp4,front,10,167,59.92842272695376,139.6866466303367,0,outside
person_3.mp4,front,11,184,59.92842272695376,139.58841267372202,0,outside
person_3.mp4,front,12,200,59.92842272695376,139.75505190935525,0,outside
person_3.mp4,front,13,217,59.92842272695376,140.12039080859034,0,outside
person_3.mp4,front,14,234,59.92842272695376,140.36002070601353,0,outside
person_3.mp4,front,15,250,59.92842272695376,141.65708790685835,0,outside
person_3.mp4,front,16,267,59.92842272695376,141.99928107805908,0,outside
person_3.mp4,front,17,284,59.92842272695376,142.15898884855147,0,outside
person_3.mp4,front,18,300,59.92842272695376,142.02123212844847,0,outside
person_3.mp4,front,19,317,59.92842272695376,142.01307333794264,0,outside
person_3.mp4,front,20,334,59.92842272695376,143.55156757804758,0,outside
person_3.mp4,front,21,350,59.92842272695376,143.68607521655525,0,outside
person_3.mp4,front,22,367,59.92842272695376,143.76441280431496,0,outside
person_3.mp4,front,23,384,59.92842272695376,143.70559342383558,0,outside
person_3.mp4,front,24,400,59.92842272695376,143.77502748618008,0,outside
person_3.mp4,front,25,417,59.92842272695376,143.76624248878755,0,outside
person_3.mp4,front,26,434,59.92842272695376,143.6591837261287,0,outside
person_3.mp4,front,27,451,59.92842272695376,143.5899285175513,0,outside
person_3.mp4,front,28,467,59.92842272695376,143.48063892479252,0,outside
person_3.mp4,front,29,484,59.92842272695376,142.75054495061005,0,outside
person_3.mp4,front,30,501,59.92842272695376,142.58684787419656,0,outside
person_3.mp4,front,31,517,59.92842272695376,142.9492881178079,0,outside
person_3.mp4,front,32,534,59.92842272695376,142.82389384845817,0,outside
person_3.mp4,front,33,551,59.92842272695376,142.7805917144286,0,outside
person_3.mp4,front,34,567,59.92842272695376,142.5876171869386,0,outside
person_3.mp4,front,35,584,59.92842272695376,142.3752995422691,0,outside
person_3.mp4,front,36,601,59.92842272695376,142.4529422108601,0,outside
person_3.mp4,front,37,617,59.92842272695376,142.56217181975575,0,outside
person_3.mp4,front,38,634,59.92842272695376,142.76925576736932,0,outside
person_3.mp4,front,39,651,59.92842272695376,142.86815865405015,0,outside
person_3.mp4,front,40,667,59.92842272695376,142.74258202907112,0,outside
person_3.mp4,front,41,684,59.92842272695376,142.44887638067263,0,outside
person_3.mp4,front,42,701,59.92842272695376,142.56733362259388,0,outside
person_3.mp4,front,43,718,59.92842272695376,142.86077278108326,0,outside
