rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,94,143,166,1568.0,2386.0,2770.0,1.202,160.2190643701935,37.175928173310425,123.04313619688308,37.175928173310425
2,256,309,331,4272.0,5156.0,5523.0,1.251,160.2190643701935,39.39090550986209,120.82815886033143,39.39090550986209
3,441,488,518,7359.0,8143.0,8643.0,1.284,160.2190643701935,40.523309660765676,119.69575470942783,40.523309660765676
4,616,667,695,10279.0,11130.0,11597.0,1.318,160.2190643701935,37.73097800400095,122.48808636619256,37.73097800400095
5,792,849,872,13215.0,14166.0,14550.0,1.335,160.2190643701935,37.65618400955835,122.56288036063515,37.65618400955835
