rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,79,117,167,1318.0,1952.0,2786.0,1.468,151.23471649381472,34.82425323707437,116.41046325674034,34.82425323707437
2,288,345,388,4804.0,5755.0,6473.0,1.669,151.23471649381472,32.46893817671422,118.7657783171005,32.46893817671422
3,498,566,596,8308.0,9442.0,9943.0,1.635,151.23471649381472,31.452055189732498,119.78266130408221,31.452055189732498
4,714,763,805,11911.0,12728.0,13429.0,1.518,151.23471649381472,30.83925190362424,120.39546459019047,30.83925190362424
5,926,977,1004,15448.0,16298.0,16749.0,1.301,151.23471649381472,33.93865151973309,117.29606497408162,33.93865151973309
