rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,67,107,138,1118.0,1786.0,2303.0,1.185,154.878917200464,37.350778750918735,117.52813844954527,37.350778750918735
2,220,254,283,3672.0,4239.0,4723.0,1.051,154.878917200464,34.22873302311327,120.65018417735072,34.22873302311327
3,351,390,412,5858.0,6509.0,6876.0,1.018,154.878917200464,31.57974964908778,123.29916755137623,31.57974964908778
4,484,522,556,8078.0,8712.0,9280.0,1.202,154.878917200464,30.73841056621506,124.14050663424894,30.73841056621506
5,632,677,699,10548.0,11299.0,11666.0,1.118,154.878917200464,33.95159614888922,120.92732105157478,33.95159614888922
