rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,138,164,179,2303.0,2737.0,2987.0,0.684,145.13626269318945,74.48244775831168,70.65381493487777,74.48244775831168
2,302,334,341,5039.0,5573.0,5690.0,0.651,145.13626269318945,84.55323928490361,60.58302340828584,84.55323928490361
3,463,490,504,7726.0,8176.0,8410.0,0.684,145.13626269318945,69.54918529358963,75.58707739959982,69.54918529358963
4,610,633,643,10179.0,10563.0,10729.0,0.55,145.13626269318945,71.49880760479846,73.637455088391,71.49880760479846
5,754,789,795,12582.0,13166.0,13266.0,0.684,145.13626269318945,88.08916179533246,57.04710089785699,88.08916179533246
