rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,94,105,111,1568.0,1752.0,1852.0,0.284,150.67505520065316,70.75124618628405,79.92380901436911,70.75124618628405
2,263,275,290,4388.0,4588.0,4839.0,0.451,150.67505520065316,69.92330550427931,80.75174969637385,69.92330550427931
3,439,463,475,7325.0,7725.0,7925.0,0.6,150.67505520065316,60.996189770205234,89.67886543044793,60.996189770205234
4,615,645,656,10261.0,10762.0,10945.0,0.684,150.67505520065316,58.59091109318581,92.08414410746735,58.59091109318581
5,789,813,818,13164.0,13565.0,13648.0,0.484,150.67505520065316,68.28983325520993,82.38522194544323,68.28983325520993
