rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,119,128,174,1985.0,2135.0,2903.0,0.918,149.30415471702662,87.50163425275554,61.80252046427108,87.50163425275554
2,340,368,394,5672.0,6139.0,6573.0,0.901,149.30415471702662,91.0736469398804,58.230507777146215,91.0736469398804
3,559,569,622,9325.0,9492.0,10376.0,1.051,149.30415471702662,78.16347875371885,71.14067596330777,78.16347875371885
4,759,787,814,12662.0,13129.0,13579.0,0.917,149.30415471702662,86.63954446216607,62.66461025486055,86.63954446216607
5,945,960,994,15765.0,16015.0,16582.0,0.817,149.30415471702662,79.49849614359331,69.8056585734333,79.49849614359331
