rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,60,83,102,1001.0,1385.0,1702.0,0.701,148.97409761765198,41.54145941955649,107.43263819809549,41.54145941955649
2,199,222,232,3321.0,3705.0,3872.0,0.551,148.97409761765198,42.72825429089502,106.24584332675695,42.72825429089502
3,325,338,359,5424.0,5641.0,5992.0,0.568,148.97409761765198,40.9396070985575,108.03449051909448,40.9396070985575
4,465,477,501,7761.0,7961.0,8362.0,0.601,148.97409761765198,42.929717556481364,106.04438006117061,42.929717556481364
5,598,630,639,9981.0,10515.0,10665.0,0.684,148.97409761765198,47.84886020204599,101.125237415606,47.84886020204599
