rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,127,160,186,2119.0,2670.0,3103.0,0.984,145.39164615588817,39.81532727554823,105.57631888033994,39.81532727554823
2,304,325,362,5072.0,5423.0,6040.0,0.968,145.39164615588817,46.83842859608052,98.55321755980765,46.83842859608052
3,490,520,545,8176.0,8676.0,9093.0,0.917,145.39164615588817,50.13796106862223,95.25368508726594,50.13796106862223
4,660,675,718,11012.0,11262.0,11980.0,0.968,145.39164615588817,46.796207354643556,98.59543880124461,46.796207354643556
5,829,842,881,13832.0,14049.0,14699.0,0.867,145.39164615588817,46.71457377746589,98.67707237842228,46.71457377746589
