rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,64,108,128,1068.0,1802.0,2136.0,1.068,154.01997776014522,53.71728025192543,100.3026975082198,53.71728025192543
2,227,257,289,3788.0,4289.0,4823.0,1.035,154.01997776014522,52.46997608861635,101.55000167152888,52.46997608861635
3,388,418,449,6475.0,6976.0,7493.0,1.018,154.01997776014522,42.977893376438075,111.04208438370715,42.977893376438075
4,546,576,607,9112.0,9612.0,10130.0,1.018,154.01997776014522,43.21067959870845,110.80929816143677,43.21067959870845
5,696,735,763,11615.0,12266.0,12733.0,1.118,154.01997776014522,44.91993997946477,109.10003778068045,44.91993997946477
