rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,69,84,101,2300.0,2800.0,3367.0,1.067,173.41401759981733,107.03108003044194,66.38293756937539,107.03108003044194
2,193,206,225,6433.0,6867.0,7500.0,1.067,173.41401759981733,105.94343588820215,67.47058171161518,105.94343588820215
3,320,337,348,10667.0,11233.0,11600.0,0.933,173.41401759981733,100.67780625531591,72.73621134450141,100.67780625531591
4,433,447,457,14433.0,14900.0,15233.0,0.8,173.41401759981733,100.89679915449298,72.51721844532435,100.89679915449298
5,558,575,594,18600.0,19167.0,19800.0,1.2,173.41401759981733,97.40790517763477,76.00611242218255,97.40790517763477
