video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
side_person15.mp4,side,0,0,30.0,172.22637205048312,0,outside
side_person15.mp4,side,1,33,30.0,172.93743579941724,0,outside
side_person15.mp4,side,2,67,30.0,173.01631769055342,0,outside
side_person15.mp4,side,3,100,30.0,173.01864998317546,0,outside
side_person15.mp4,side,4,133,30.0,173.90561792224608,0,outside
side_person15.mp4,side,5,167,30.0,173.22010971289268,0,outside
side_person15.mp4,side,6,200,30.0,172.66195425520317,0,outside
side_person15.mp4,side,7,233,30.0,171.98117457349377,0,outside
side_person15.mp4,side,8,267,30.0,173.11742751616924,0,outside
side_person15.mp4,side,9,300,30.0,172.91945750863243,0,outside
side_person15.mp4,side,10,333,30.0,172.8396184426545,0,outside
side_person15.mp4,side,11,367,30.0,172.21942842167778,0,outside
side_person15.mp4,side,12,400,30.0,172.45070352056675,0,outside
side_person15.mp4,side,13,433,30.0,172.07505442817987,0,outside
side_person15.mp4,side,14,467,30.0,172.11508917808078,0,outside
side_person15.mp4,side,15,500,30.0,172.4227976699641,0,outside
side_person15.mp4,side,16,533,30.0,170.89621688519964,0,outside
side_person15.mp4,side,17,567,30.0,172.34665278458664,0,outside
side_person15.mp4,side,18,600,30.0,172.01302022551192,0,outside
side_person15.mp4,side,19,633,30.0,172.11998432603386,0,outside
side_person15.mp4,side,20,667,30.0,172.4010359605059,0,outside
side_person15.mp4,side,21,700,30.0,172.47465236506187,0,outside
side_person15.mp4,side,22,733,30.0,171.31194506752092,0,outside
side_person15.mp4,side,23,767,30.0,170.18538157294935,0,outside
side_person15.mp4,side,24,800,30.0,166.50584559628396,0,outside
side_person15.mp4,side,25,833,30.0,167.22045226285837,0,outside
side_person15.mp4,side,26,867,30.0,168.70782707646657,0,outside
side_person15.mp4,side,27,900,30.0,169.77032506343727,0,outside
side_person15.mp4,side,28,933,30.0,170.1045617620632,0,outside
side_person15.mp4,side,29,967,30.0,169.91006842893296,0,outside
side_person15.mp4,side,30,1000,30.0,168.99207623035477,0,outside
side_person15.mp4,side,31,1033,30.0,167.91841260626524,0,outside
side_person15.mp4,side,32,1067,30.0,167.18914207229682,0,outside
