video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
side_person18.mp4,side,0,0,29.99760454700532,172.32464082764577,0,outside
side_person18.mp4,side,1,33,29.99760454700532,171.9291157499095,0,outside
side_person18.mp4,side,2,67,29.99760454700532,171.76358802665618,0,outside
side_person18.mp4,side,3,100,29.99760454700532,171.76511370033535,0,outside
side_person18.mp4,side,4,133,29.99760454700532,171.35982675577878,0,outside
side_person18.mp4,side,5,167,29.99760454700532,170.98035769153967,0,outside
side_person18.mp4,side,6,200,29.99760454700532,171.15399833947936,0,outside
side_person18.mp4,side,7,233,29.99760454700532,170.93338046593357,0,outside
side_person18.mp4,side,8,267,29.99760454700532,170.23956419993448,0,outside
side_person18.mp4,side,9,300,29.99760454700532,170.41053931328165,0,outside
side_person18.mp4,side,10,333,29.99760454700532,169.92186179323602,0,outside
side_person18.mp4,side,11,367,29.99760454700532,170.5944833987982,0,outside
side_person18.mp4,side,12,400,29.99760454700532,170.29605885101404,0,outside
side_person18.mp4,side,13,433,29.99760454700532,170.38716721917422,0,outside
side_person18.mp4,side,14,467,29.99760454700532,170.73416985765954,0,outside
side_person18.mp4,side,15,500,29.99760454700532,170.69231335408318,0,outside
side_person18.mp4,side,16,533,29.99760454700532,171.59368362569717,0,outside
side_person18.mp4,side,17,567,29.99760454700532,171.68330040366425,0,outside
side_person18.mp4,side,18,600,29.99760454700532,171.46963572681466,0,outside
side_person18.mp4,side,19,633,29.99760454700532,171.43080666625536,0,outside
side_person18.mp4,side,20,667,29.99760454700532,171.48722494696835,0,outside
side_person18.mp4,side,21,700,29.99760454700532,171.28473443797594,0,outside
side_person18.mp4,side,22,733,29.99760454700532,171.3354728289209,0,outside
side_person18.mp4,side,23,767,29.99760454700532,171.3516536856954,0,outside
side_person18.mp4,side,24,800,29.99760454700532,171.28990853313968,0,outside
side_person18.mp4,side,25,833,29.99760454700532,171.72376456189465,0,outside
side_person18.mp4,side,26,867,29.99760454700532,171.17819661594785,0,outside
side_person18.mp4,side,27,900,29.99760454700532,171.97412900118576,0,outside
side_person18.mp4,side,28,933,29.99760454700532,171.6556422798585,0,outside
side_person18.mp4,side,29,967,29.99760454700532,171.8009154707001,0,outside
side_person18.mp4,side,30,1000,29.99760454700532,171.50642076923333,0,outside
side_person18.mp4,side,31,1033,29.99760454700532,171.43385818761686,0,outside
side_person18.mp4,side,32,1067,29.99760454700532,171.30013848146174,0,outside
side_person18.mp4,side,33,1100,29.99760454700532,170.9497485950414,0,outside
side_person18.mp4,side,34,1133,29.99760454700532,170.58404420445652,0,outside
side_person18.mp4,side,35,1167,29.99760454700532,170.57114454168743,0,outside
side_person18.mp4,side,36,1200,29.99760454700532,169.52819550051976,0,outside
side_person18.mp4,side,37,1233,29.99760454700532,166.6358919702904,0,outside
side_person18.mp4,side,38,1267,29.99760454700532,162.0482863464723,0,outside
side_person18.mp4,side,39,1300,29.99760454700532,158.98234785269443,0,outside
side_person18.mp4,side,40,1333,29.99760454700532,156.3077757179642,0,outside
side_person18.mp4,side,41,1367,29.99760454700532,154.76952854253372,0,outside
side_person18.mp4,side,42,1400,29.99760454700532,150.65063802178048,0,outside
side_person18.mp4,side,43,1433,29.99760454700532,142.059769353322,0,outside
side_person18.mp4,side,44,1467,29.99760454700532,139.92172264260438,0,outside
side_person18.mp4,side,45,1500,29.99760454700532,134.84647468808618,0,outside
side_person18.mp4,side,46,1533,29.99760454700532,131.9887558099531,0,outside
side_person18.mp4,side,47,1567,29.99760454700532,128.40163188371844,0,outside
side_person18.mp4,side,48,1600,29.99760454700532,128.00270667915598,0,outside
side_person18.mp4,side,49,1633,29.99760454700532,124.59749183896777,0,outside
side_person18.mp4,side,50,1667,29.99760454700532,125.76663175422324,0,outside
side_person18.mp4,side,51,1700,29.99760454700532,125.57455111747478,0,outside
side_person18.mp4,side,52,1733,29.99760454700532,124.44645168727203,0,outside
side_person18.mp4,side,53,1767,29.99760454700532,126.13310380247921,0,outside
side_person18.mp4,side,54,1800,29.99760454700532,123.71564984159718,0,outside
side_person18.mp4,side,55,1833,29.99760454700532,118.43819231830544,0,outside
side_person18.mp4,side,56,1867,29.99760454700532,112.48658112972976,0,outside
side_person18.mp4,side,57,1900,29.99760454700532,112.96538387883609,0,outside
side_person18.mp4,side,58,1933,29.99760454700532,111.80588958357495,0,outside
side_person18.mp4,side,59,1967,29.99760454700532,107.9937911136756,0,outside
side_person18.mp4,side,60,2000,29.99760454700532,105.43581688473441,1,descent
side_person18.mp4,side,61,2033,29.99760454700532,103.1349391534668,1,descent
side_person18.mp4,side,62,2067,29.99760454700532,100.237092041442,1,descent
side_person18.mp4,side,63,2100,29.99760454700532,100.60489263216948,1,descent
side_person18.mp4,side,64,2134,29.99760454700532,98.81925177327443,1,descent
side_person18.mp4,side,65,2167,29.99760454700532,91.68923125648223,1,descent
side_person18.mp4,side,66,2200,29.99760454700532,91.49366447389863,1,descent
side_person18.mp4,side,67,2234,29.99760454700532,89.28455483373604,1,descent
side_person18.mp4,side,68,2267,29.99760454700532,84.10199677928622,1,descent
side_person18.mp4,side,69,2300,29.99760454700532,85.84256779959739,1,descent
side_person18.mp4,side,70,2334,29.99760454700532,84.99252693180685,1,descent
side_person18.mp4,side,71,2367,29.99760454700532,83.62540844199799,1,descent
side_person18.mp4,side,72,2400,29.99760454700532,83.58019207099026,1,descent
side_person18.mp4,side,73,2434,29.99760454700532,81.36218492349876,1,descent
side_person18.mp4,side,74,2467,29.99760454700532,82.73125570748232,1,bottom
side_person18.mp4,side,75,2500,29.99760454700532,82.70169025683339,1,ascent
side_person18.mp4,side,76,2534,29.99760454700532,83.84176610023891,1,ascent
side_person18.mp4,side,77,2567,29.99760454700532,84.42985583865902,1,ascent
side_person18.mp4,side,78,2600,29.99760454700532,86.52237717295026,1,ascent
side_person18.mp4,side,79,2634,29.99760454700532,87.97178767381799,1,ascent
side_person18.mp4,side,80,2667,29.99760454700532,92.5706974342194,1,ascent
side_person18.mp4,side,81,2700,29.99760454700532,95.26613646544669,1,ascent
side_person18.mp4,side,82,2734,29.99760454700532,97.19012593970058,1,ascent
side_person18.mp4,side,83,2767,29.99760454700532,99.01076355499589,1,ascent
side_person18.mp4,side,84,2800,29.99760454700532,100.25029607657982,1,ascent
side_person18.mp4,side,85,2834,29.99760454700532,102.42695519397819,1,ascent
side_person18.mp4,side,86,2867,29.99760454700532,105.08747508636407,1,ascent
side_person18.mp4,side,87,2900,29.99760454700532,108.1107245930867,0,outside
side_person18.mp4,side,88,2934,29.99760454700532,110.59900879534969,0,outside
side_person18.mp4,side,89,2967,29.99760454700532,114.66322663888042,0,outside
side_person18.mp4,side,90,3000,29.99760454700532,116.92095753817338,0,outside
side_person18.mp4,side,91,3034,29.99760454700532,116.34583759741983,0,outside
side_person18.mp4,side,92,3067,29.99760454700532,118.61311619286236,0,outside
side_person18.mp4,side,93,3100,29.99760454700532,120.73465565862503,0,outside
side_person18.mp4,side,94,3134,29.99760454700532,121.8011522394864,0,outside
side_person18.mp4,side,95,3167,29.99760454700532,124.19808932653956,0,outside
side_person18.mp4,side,96,3200,29.99760454700532,126.44082123876115,0,outside
side_person18.mp4,side,97,3234,29.99760454700532,126.05559384463254,0,outside
side_person18.mp4,side,98,3267,29.99760454700532,127.63219347610521,0,outside
side_person18.mp4,side,99,3300,29.99760454700532,128.48067513618776,0,outside
side_person18.mp4,side,100,3334,29.99760454700532,131.1127977725933,0,outside
side_person18.mp4,side,101,3367,29.99760454700532,133.23116066399626,0,outside
side_person18.mp4,side,102,3400,29.99760454700532,135.4224236190601,0,outside
side_person18.mp4,side,103,3434,29.99760454700532,138.97331957023667,0,outside
side_person18.mp4,side,104,3467,29.99760454700532,142.88705148851608,0,outside
side_person18.mp4,side,105,3500,29.99760454700532,150.7927817311661,0,outside
side_person18.mp4,side,106,3534,29.99760454700532,154.88504547030246,0,outside
side_person18.mp4,side,107,3567,29.99760454700532,160.62977040444207,0,outside
side_person18.mp4,side,108,3600,29.99760454700532,165.313368170653,0,outside
side_person18.mp4,side,109,3634,29.99760454700532,167.2171978925449,0,outside
side_person18.mp4,side,110,3667,29.99760454700532,168.07554331866714,0,outside
side_person18.mp4,side,111,3700,29.99760454700532,169.9091112252823,0,outside
side_person18.mp4,side,112,3734,29.99760454700532,172.9143089281139,0,outside
side_person18.mp4,side,113,3767,29.99760454700532,174.86936785710975,0,outside
side_person18.mp4,side,114,3800,29.99760454700532,174.0618276688719,0,outside
side_person18.mp4,side,115,3834,29.99760454700532,173.57819143951744,0,outside
side_person18.mp4,side,116,3867,29.99760454700532,173.1406640063958,0,outside
side_person18.mp4,side,117,3900,29.99760454700532,172.56329622691032,0,outside
side_person18.mp4,side,118,3934,29.99760454700532,172.91477188572912,0,outside
side_person18.mp4,side,119,3967,29.99760454700532,172.43300062306804,0,outside
side_person18.mp4,side,120,4000,29.99760454700532,172.33718115134639,0,outside
side_person18.mp4,side,121,4034,29.99760454700532,172.62367459580912,0,outside
side_person18.mp4,side,122,4067,29.99760454700532,172.18078775059882,0,outside
side_person18.mp4,side,123,4100,29.99760454700532,171.90906272559073,0,outside
side_person18.mp4,side,124,4134,29.99760454700532,172.21650249109,0,outside
side_person18.mp4,side,125,4167,29.99760454700532,172.120872590151,0,outside
side_person18.mp4,side,126,4200,29.99760454700532,171.4661222144399,0,outside
side_person18.mp4,side,127,4234,29.99760454700532,171.88031667312234,0,outside
side_person18.mp4,side,128,4267,29.99760454700532,172.0046844974197,0,outside
side_person18.mp4,side,129,4300,29.99760454700532,171.3970490693707,0,outside
side_person18.mp4,side,130,4334,29.99760454700532,171.45481452652268,0,outside
side_person18.mp4,side,131,4367,29.99760454700532,171.4484702437719,0,outside
side_person18.mp4,side,132,4400,29.99760454700532,171.95327765110125,0,outside
side_person18.mp4,side,133,4434,29.99760454700532,171.8611707642557,0,outside
side_person18.mp4,side,134,4467,29.99760454700532,172.46778572247098,0,outside
side_person18.mp4,side,135,4500,29.99760454700532,172.3347531098039,0,outside
side_person18.mp4,side,136,4534,29.99760454700532,171.82621729337927,0,outside
side_person18.mp4,side,137,4567,29.99760454700532,170.83923307667186,0,outside
side_person18.mp4,side,138,4600,29.99760454700532,169.83898370010087,0,outside
side_person18.mp4,side,139,4634,29.99760454700532,167.45597254602683,0,outside
side_person18.mp4,side,140,4667,29.99760454700532,164.3748786489421,0,outside
side_person18.mp4,side,141,4700,29.99760454700532,161.89368721135997,0,outside
side_person18.mp4,side,142,4734,29.99760454700532,160.36689420852179,0,outside
side_person18.mp4,side,143,4767,29.99760454700532,157.32135357148576,0,outside
side_person18.mp4,side,144,4800,29.99760454700532,155.4796291298908,0,outside
side_person18.mp4,side,145,4834,29.99760454700532,151.2397256826787,0,outside
side_person18.mp4,side,146,4867,29.99760454700532,143.4901310617912,0,outside
side_person18.mp4,side,147,4900,29.99760454700532,138.1332782825092,0,outside
side_person18.mp4,side,148,4934,29.99760454700532,134.84366097080357,0,outside
side_person18.mp4,side,149,4967,29.99760454700532,132.88081459104512,0,outside
side_person18.mp4,side,150,5000,29.99760454700532,131.00508061842345,0,outside
side_person18.mp4,side,151,5034,29.99760454700532,126.54761178686473,0,outside
side_person18.mp4,side,152,5067,29.99760454700532,125.57281867034874,0,outside
side_person18.mp4,side,153,5100,29.99760454700532,123.0575253955758,0,outside
side_person18.mp4,side,154,5134,29.99760454700532,123.43517654430241,0,outside
side_person18.mp4,side,155,5167,29.99760454700532,124.38063924872378,0,outside
side_person18.mp4,side,156,5200,29.99760454700532,124.30306291343345,0,outside
side_person18.mp4,side,157,5234,29.99760454700532,122.06203172973176,0,outside
side_person18.mp4,side,158,5267,29.99760454700532,120.15986776813986,0,outside
side_person18.mp4,side,159,5300,29.99760454700532,117.01811177305734,0,outside
side_person18.mp4,side,160,5334,29.99760454700532,116.50103470061113,0,outside
side_person18.mp4,side,161,5367,29.99760454700532,113.60456131835971,0,outside
side_person18.mp4,side,162,5400,29.99760454700532,112.71558511800876,0,outside
side_person18.mp4,side,163,5434,29.99760454700532,111.64256161442975,0,outside
side_person18.mp4,side,164,5467,29.99760454700532,111.61606899159888,0,outside
side_person18.mp4,side,165,5500,29.99760454700532,108.00250072472545,0,outside
side_person18.mp4,side,166,5534,29.99760454700532,106.32317664629964,0,outside
side_person18.mp4,side,167,5567,29.99760454700532,101.62555209257997,2,descent
side_person18.mp4,side,168,5600,29.99760454700532,102.19489326418963,2,descent
side_person18.mp4,side,169,5634,29.99760454700532,98.38812285291377,2,descent
side_person18.mp4,side,170,5667,29.99760454700532,97.52785456494793,2,descent
side_person18.mp4,side,171,5700,29.99760454700532,93.57299802466873,2,descent
side_person18.mp4,side,172,5734,29.99760454700532,91.9210046979355,2,descent
side_person18.mp4,side,173,5767,29.99760454700532,86.5224413036584,2,descent
side_person18.mp4,side,174,5800,29.99760454700532,85.69821057313298,2,descent
side_person18.mp4,side,175,5834,29.99760454700532,83.9292955690207,2,descent
side_person18.mp4,side,176,5867,29.99760454700532,82.71728091478784,2,descent
side_person18.mp4,side,177,5900,29.99760454700532,82.56274894601043,2,descent
side_person18.mp4,side,178,5934,29.99760454700532,82.42890323229292,2,descent
side_person18.mp4,side,179,5967,29.99760454700532,80.37626491102584,2,descent
side_person18.mp4,side,180,6000,29.99760454700532,78.03573440046438,2,descent
side_person18.mp4,side,181,6034,29.99760454700532,79.58830630286809,2,descent
side_person18.mp4,side,182,6067,29.99760454700532,78.56828248036999,2,descent
side_person18.mp4,side,183,6100,29.99760454700532,79.09112562587859,2,descent
side_person18.mp4,side,184,6134,29.99760454700532,78.44389799685302,2,bottom
side_person18.mp4,side,185,6167,29.99760454700532,79.31510483051267,2,ascent
side_person18.mp4,side,186,6200,29.99760454700532,78.94844776637288,2,ascent
side_person18.mp4,side,187,6234,29.99760454700532,79.21718636546778,2,ascent
side_person18.mp4,side,188,6267,29.99760454700532,81.51418588945246,2,ascent
