rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,35,61,73,1167.0,2033.0,2434.0,1.267,172.849765995051,104.24059643532729,68.60916955972371,104.24059643532729
2,169,185,197,5634.0,6167.0,6567.0,0.933,172.849765995051,103.84654337472978,69.00322262032122,103.84654337472978
3,288,299,320,9601.0,9967.0,10668.0,1.067,172.849765995051,103.46705250953002,69.38271348552098,103.46705250953002
4,397,412,428,13234.0,13734.0,14268.0,1.034,172.849765995051,102.52954949022951,70.32021650482149,102.52954949022951
5,502,518,536,16735.0,17268.0,17868.0,1.133,172.849765995051,102.42847794891873,70.42128804613228,102.42847794891873
