rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,33,45,55,1100.0,1500.0,1833.0,0.733,175.10254445878832,94.20669197911272,80.8958524796756,94.20669197911272
2,101,111,121,3367.0,3700.0,4034.0,0.667,175.10254445878832,103.20557826689287,71.89696619189544,103.20557826689287
3,165,174,185,5500.0,5800.0,6167.0,0.667,175.10254445878832,96.06981436192368,79.03273009686464,96.06981436192368
4,235,245,254,7834.0,8167.0,8467.0,0.633,175.10254445878832,95.44829954714626,79.65424491164205,95.44829954714626
5,303,313,324,10101.0,10434.0,10801.0,0.7,175.10254445878832,96.14961779454117,78.95292666424714,96.14961779454117
