rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,60,76,97,1069.0,1354.0,1729.0,0.66,175.18978180380304,132.58666361954187,42.60311818426118,132.58666361954187
2,229,242,258,4081.0,4312.0,4598.0,0.517,175.18978180380304,128.59387591810255,46.59590588570049,128.59387591810255
3,376,391,409,6700.0,6968.0,7288.0,0.588,175.18978180380304,125.6519807555341,49.537801048268946,125.6519807555341
4,518,529,546,9231.0,9427.0,9730.0,0.499,175.18978180380304,123.17171556205017,52.01806624175288,123.17171556205017
5,656,669,686,11690.0,11922.0,12225.0,0.535,175.18978180380304,124.75291192924016,50.43686987456289,124.75291192924016
