video,view,frame,timestamp_ms,fps,knee_angle_deg,rep_id,phase
side_person13.mp4,side,0,0,59.92261505093784,174.17267732959976,0,outside
side_person13.mp4,side,1,17,59.92261505093784,174.59656293891786,0,outside
side_person13.mp4,side,2,33,59.92261505093784,174.99462948611117,0,outside
side_person13.mp4,side,3,50,59.92261505093784,174.5395621823672,0,outside
side_person13.mp4,side,4,67,59.92261505093784,174.2470218423852,0,outside
side_person13.mp4,side,5,83,59.92261505093784,174.01465023035206,0,outside
side_person13.mp4,side,6,100,59.92261505093784,173.85331353961163,0,outside
side_person13.mp4,side,7,117,59.92261505093784,173.60172623207075,0,outside
side_person13.mp4,side,8,134,59.92261505093784,173.58604115586604,0,outside
side_person13.mp4,side,9,150,59.92261505093784,173.4426337958908,0,outside
side_person13.mp4,side,10,167,59.92261505093784,173.42591800214154,0,outside
side_person13.mp4,side,11,184,59.92261505093784,173.34174678799215,0,outside
side_person13.mp4,side,12,200,59.92261505093784,173.4457528385703,0,outside
side_person13.mp4,side,13,217,59.92261505093784,173.3452730185553,0,outside
side_person13.mp4,side,14,234,59.92261505093784,173.34555884024095,0,outside
side_person13.mp4,side,15,250,59.92261505093784,173.3679415154698,0,outside
side_person13.mp4,side,16,267,59.92261505093784,173.51692420783178,0,outside
side_person13.mp4,side,17,284,59.92261505093784,173.6274347795419,0,outside
side_person13.mp4,side,18,300,59.92261505093784,173.63310580619975,0,outside
side_person13.mp4,side,19,317,59.92261505093784,173.70314259956632,0,outside
side_person13.mp4,side,20,334,59.92261505093784,173.91698868950834,0,outside
side_person13.mp4,side,21,350,59.92261505093784,173.91268922600102,0,outside
side_person13.mp4,side,22,367,59.92261505093784,174.0845497802212,0,outside
side_person13.mp4,side,23,384,59.92261505093784,174.03935306182026,0,outside
side_person13.mp4,side,24,401,59.92261505093784,173.9981900041965,0,outside
side_person13.mp4,side,25,417,59.92261505093784,174.05470659219156,0,outside
side_person13.mp4,side,26,434,59.92261505093784,174.27152939756758,0,outside
side_person13.mp4,side,27,451,59.92261505093784,174.21116791891762,0,outside
side_person13.mp4,side,28,467,59.92261505093784,174.11404087710505,0,outside
side_person13.mp4,side,29,484,59.92261505093784,174.14965623373809,0,outside
side_person13.mp4,side,30,501,59.92261505093784,174.12782156881076,0,outside
side_person13.mp4,side,31,517,59.92261505093784,174.13593679775016,0,outside
side_person13.mp4,side,32,534,59.92261505093784,174.17244189277727,0,outside
side_person13.mp4,side,33,551,59.92261505093784,173.96662400276543,0,outside
side_person13.mp4,side,34,567,59.92261505093784,173.84684553449785,0,outside
side_person13.mp4,side,35,584,59.92261505093784,173.5486977629996,0,outside
side_person13.mp4,side,36,601,59.92261505093784,173.80367097622155,0,outside
side_person13.mp4,side,37,617,59.92261505093784,173.73489965171524,0,outside
side_person13.mp4,side,38,634,59.92261505093784,173.64702434272783,0,outside
side_person13.mp4,side,39,651,59.92261505093784,173.55552719850385,0,outside
side_person13.mp4,side,40,668,59.92261505093784,173.94581552312076,0,outside
side_person13.mp4,side,41,684,59.92261505093784,173.5972452991998,0,outside
side_person13.mp4,side,42,701,59.92261505093784,173.19435030054376,0,outside
side_person13.mp4,side,43,718,59.92261505093784,172.6431034451116,0,outside
side_person13.mp4,side,44,734,59.92261505093784,172.4972392791557,0,outside
side_person13.mp4,side,45,751,59.92261505093784,172.01937201920785,0,outside
side_person13.mp4,side,46,768,59.92261505093784,171.52562874144172,0,outside
side_person13.mp4,side,47,784,59.92261505093784,171.30205001767183,0,outside
side_person13.mp4,side,48,801,59.92261505093784,170.69572812005458,0,outside
side_person13.mp4,side,49,818,59.92261505093784,169.99382326504812,0,outside
side_person13.mp4,side,50,834,59.92261505093784,169.00542169860842,0,outside
side_person13.mp4,side,51,851,59.92261505093784,168.63997115404715,0,outside
side_person13.mp4,side,52,868,59.92261505093784,167.84983989174677,0,outside
side_person13.mp4,side,53,884,59.92261505093784,167.10275064647408,0,outside
side_person13.mp4,side,54,901,59.92261505093784,166.65565992015075,0,outside
side_person13.mp4,side,55,918,59.92261505093784,166.11160866867175,0,outside
side_person13.mp4,side,56,935,59.92261505093784,165.25668299720232,0,outside
side_person13.mp4,side,57,951,59.92261505093784,163.9908429050909,0,outside
side_person13.mp4,side,58,968,59.92261505093784,163.41071533479442,0,outside
side_person13.mp4,side,59,985,59.92261505093784,163.1485723739926,0,outside
side_person13.mp4,side,60,1001,59.92261505093784,162.32583453062617,0,outside
side_person13.mp4,side,61,1018,59.92261505093784,160.1531846442628,0,outside
side_person13.mp4,side,62,1035,59.92261505093784,158.27821156391593,0,outside
side_person13.mp4,side,63,1051,59.92261505093784,156.27021097445356,0,outside
side_person13.mp4,side,64,1068,59.92261505093784,155.97427310406988,0,outside
side_person13.mp4,side,65,1085,59.92261505093784,154.66868652588386,0,outside
side_person13.mp4,side,66,1101,59.92261505093784,153.30012788297546,0,outside
side_person13.mp4,side,67,1118,59.92261505093784,152.44420137341703,0,outside
side_person13.mp4,side,68,1135,59.92261505093784,151.103409906541,0,outside
side_person13.mp4,side,69,1151,59.92261505093784,149.62894529841418,0,outside
side_person13.mp4,side,70,1168,59.92261505093784,146.10502838854376,0,outside
side_person13.mp4,side,71,1185,59.92261505093784,143.45606558649774,0,outside
side_person13.mp4,side,72,1202,59.92261505093784,141.37827020075926,0,outside
side_person13.mp4,side,73,1218,59.92261505093784,135.1461156097361,0,outside
side_person13.mp4,side,74,1235,59.92261505093784,135.73935343717972,0,outside
side_person13.mp4,side,75,1252,59.92261505093784,134.04152583612697,0,outside
side_person13.mp4,side,76,1268,59.92261505093784,132.94504172850208,0,outside
side_person13.mp4,side,77,1285,59.92261505093784,132.30489618261313,0,outside
side_person13.mp4,side,78,1302,59.92261505093784,129.9675634175017,0,outside
side_person13.mp4,side,79,1318,59.92261505093784,128.38525284038218,0,outside
side_person13.mp4,side,80,1335,59.92261505093784,127.29517981308996,0,outside
side_person13.mp4,side,81,1352,59.92261505093784,126.21190196576352,0,outside
side_person13.mp4,side,82,1368,59.92261505093784,124.52486681289028,0,outside
side_person13.mp4,side,83,1385,59.92261505093784,122.57409743378,0,outside
side_person13.mp4,side,84,1402,59.92261505093784,120.43430714121418,0,outside
side_person13.mp4,side,85,1418,59.92261505093784,119.49551795466155,0,outside
side_person13.mp4,side,86,1435,59.92261505093784,117.96002294784543,0,outside
side_person13.mp4,side,87,1452,59.92261505093784,116.58292942127642,0,outside
side_person13.mp4,side,88,1469,59.92261505093784,113.61278577977332,0,outside
side_person13.mp4,side,89,1485,59.92261505093784,111.65350699280089,0,outside
side_person13.mp4,side,90,1502,59.92261505093784,111.27823012685866,0,outside
side_person13.mp4,side,91,1519,59.92261505093784,111.18140837464986,1,descent
side_person13.mp4,side,92,1535,59.92261505093784,110.46539047068734,1,descent
side_person13.mp4,side,93,1552,59.92261505093784,110.79210344558052,1,descent
side_person13.mp4,side,94,1569,59.92261505093784,109.26511009965611,1,descent
