rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,52,60,65,1733.0,2000.0,2167.0,0.434,171.98613029602376,107.61521018965738,64.37092010636638,107.61521018965738
2,135,148,154,4500.0,4934.0,5134.0,0.634,171.98613029602376,109.07691841294712,62.90921188307664,109.07691841294712
3,221,241,247,7367.0,8034.0,8234.0,0.867,171.98613029602376,111.13051941833731,60.855610877686445,111.13051941833731
4,312,324,338,10401.0,10801.0,11268.0,0.867,171.98613029602376,105.5315365696743,66.45459372634946,105.5315365696743
5,401,415,420,13368.0,13834.0,14001.0,0.633,171.98613029602376,109.36327767341552,62.622852622608235,109.36327767341552
