rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,57,70,84,1900.0,2333.0,2800.0,0.9,172.92260571316783,113.86423630444605,59.058369408721774,113.86423630444605
2,142,157,166,4733.0,5233.0,5533.0,0.8,172.92260571316783,113.45260545393195,59.470000259235874,113.45260545393195
3,220,237,249,7334.0,7900.0,8300.0,0.966,172.92260571316783,105.24977499042438,67.67283072274344,105.24977499042438
4,292,309,321,9734.0,10300.0,10700.0,0.966,172.92260571316783,103.45765842145488,69.46494729171295,103.45765842145488
5,367,379,392,12234.0,12634.0,13067.0,0.833,172.92260571316783,101.49206445047223,71.4305412626956,101.49206445047223
