rep_id,start_frame,bottom_frame,end_frame,start_timestamp_ms,bottom_timestamp_ms,end_timestamp_ms,duration_seconds,standing_knee_angle_deg,bottom_knee_angle_deg,knee_flexion_excursion_deg,minimum_knee_angle_deg
1,49,78,86,1633.0,2600.0,2867.0,1.234,172.46843044077593,114.12240328609228,58.346027154683654,114.12240328609228
2,154,168,179,5133.0,5600.0,5967.0,0.834,172.46843044077593,111.07969768202818,61.38873275874775,111.07969768202818
3,243,255,268,8100.0,8500.0,8934.0,0.834,172.46843044077593,105.19863109024848,67.26979935052745,105.19863109024848
4,332,341,351,11067.0,11367.0,11700.0,0.633,172.46843044077593,101.832694317861,70.63573612291493,101.832694317861
5,407,424,434,13567.0,14134.0,14467.0,0.9,172.46843044077593,106.52769629244555,65.94073414833038,106.52769629244555
