video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person3.mp4,side,0,0,29.999275379821743,848,478,175.85925514934655,168.49933106717987,170.66009325865986,151.83707374444566,105.57955456729631,77.80147165372098,5.421941125353893
side_person3.mp4,side,1,33,29.999275379821743,848,478,174.08914452002344,167.9806627335624,170.76644824584392,150.9284035235935,97.59828327093393,81.86359257708611,7.310727317087539
side_person3.mp4,side,2,67,29.999275379821743,848,478,175.42353562817542,167.2827144299567,169.53555345766046,149.62401036937348,97.64303908471227,84.00976619360556,8.836231204439642
side_person3.mp4,side,3,100,29.999275379821743,848,478,174.86400135756645,166.90631459409866,170.55838033099886,149.4278936471505,96.6839236205071,90.67485495488933,7.955038784653793
side_person3.mp4,side,4,133,29.999275379821743,848,478,174.8832897078467,167.2244920097819,170.59353703590673,150.6989077323642,95.78379340785331,89.89869225912395,8.64762696561219
side_person3.mp4,side,5,167,29.999275379821743,848,478,174.9734231086154,166.82846006646102,171.94773084370615,150.52641519083275,96.35319271080536,93.74171030445507,7.955324785701027
side_person3.mp4,side,6,200,29.999275379821743,848,478,174.2893503275489,166.76867108852085,172.12646148931407,153.9047663253616,96.43701628540067,94.23390400206073,7.70936967639589
side_person3.mp4,side,7,233,29.999275379821743,848,478,175.23467710709912,166.4490554367813,171.751749120437,153.63890205343355,97.60152560945062,93.62691907727744,7.418022076962073
side_person3.mp4,side,8,267,29.999275379821743,848,478,173.71313081131353,165.35969189272112,171.4109964837835,153.20274310120877,94.71650934222488,91.83097696646641,7.959650732999307
side_person3.mp4,side,9,300,29.999275379821743,848,478,174.38386655620405,164.73863326414227,171.81326330676225,153.09159729415015,94.73764864325115,91.17071761351858,7.887726241192271
side_person3.mp4,side,10,333,29.999275379821743,848,478,174.90585815174308,165.05847081848464,171.7604857613477,152.89282403607223,95.66481899686309,91.42162794698312,7.8369296985910655
side_person3.mp4,side,11,367,29.999275379821743,848,478,174.2453065443178,164.8483478062469,172.3189670933,153.0081749819319,94.29120967018635,90.38366465110607,9.133040664759925
side_person3.mp4,side,12,400,29.999275379821743,848,478,175.4994070189873,165.91918153715224,172.86922287279543,153.08674148067695,95.1326206016646,92.39502338841397,8.323294159043268
side_person3.mp4,side,13,433,29.999275379821743,848,478,175.42001292863975,166.11645666624503,172.48808829807297,152.04537296661883,95.87359226136347,92.63577219034242,8.317596089027736
side_person3.mp4,side,14,467,29.999275379821743,848,478,174.4848775176202,165.5376841943025,171.74137712621066,152.69186713527714,94.9741427209246,90.9977418271771,9.748345499954224
side_person3.mp4,side,15,500,29.999275379821743,848,478,174.7974706601057,164.19193441255948,171.77879425335698,153.39053195016623,95.26828956515433,90.35881643480845,9.354117984714732
side_person3.mp4,side,16,533,29.999275379821743,848,478,174.8874251642137,164.8210349486729,171.55980981382865,153.77620911602517,95.01188900697632,90.33052577321811,9.221452778274879
side_person3.mp4,side,17,567,29.999275379821743,848,478,175.10524416151432,164.97924879118588,171.5814854322541,153.70172382235987,95.35044893247893,90.3308675359686,9.144848715306466
side_person3.mp4,side,18,600,29.999275379821743,848,478,175.13088288010604,165.7967041958439,171.16540547281778,155.20055632692547,96.33565059408866,92.03318015488892,9.089480588997835
side_person3.mp4,side,19,633,29.999275379821743,848,478,174.39293427312793,165.9593312094314,169.5891542348449,155.1048471873199,95.76845600285951,92.83723394804834,9.441661487144563
side_person3.mp4,side,20,667,29.999275379821743,848,478,174.62308980733775,165.0657347753511,170.59952266596002,154.05811915442422,96.0870788108318,93.94595273820559,9.368878662284724
side_person3.mp4,side,21,700,29.999275379821743,848,478,174.7648037071335,166.25720755004946,170.65247344556812,154.2065524324697,95.74107537398567,93.78542017846868,9.025825582224233
side_person3.mp4,side,22,733,29.999275379821743,848,478,174.0409869439603,166.08877765342172,169.74516814276598,153.8629271089904,94.99156081669688,92.91686950299419,9.847471164585832
side_person3.mp4,side,23,767,29.999275379821743,848,478,173.58001008490882,167.05229923723505,169.70007111358325,154.58140127605176,94.59598604037772,91.23164969978143,9.687148895331735
side_person3.mp4,side,24,800,29.999275379821743,848,478,174.02660767229375,167.10196175462315,169.59912941022935,154.51247459230694,94.86285957033698,91.32333241434443,9.636113606488337
side_person3.mp4,side,25,833,29.999275379821743,848,478,174.04649043439952,167.36361075356643,169.65491311509405,154.51716167382676,94.90420625468062,91.94244076547115,9.59448745938556
side_person3.mp4,side,26,867,29.999275379821743,848,478,174.0310259884358,167.25002471880495,169.83766079651548,154.41511839304303,94.98228314551663,92.19564948995911,9.41201328260871
side_person3.mp4,side,27,900,29.999275379821743,848,478,173.65358753400685,167.01544748079772,170.08588368234473,155.7626926875685,94.73585734419464,89.62043589450619,8.999355656000908
side_person3.mp4,side,28,933,29.999275379821743,848,478,172.62029282253698,166.44119932244047,170.35062275068012,155.6998149864024,93.94644810781416,90.46784809973322,8.828696344101115
