video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person2.mp4,side,0,0,30.0,848,478,173.19415407463606,170.77813455739758,156.77815460368237,142.23849024855386,104.8508603967231,84.45882822093851,13.10853102204144
side_person2.mp4,side,1,33,30.0,848,478,173.02008929874088,171.9053821425586,164.76361011798227,136.24047900187028,96.80378469027502,84.46472983968856,13.861937841769624
side_person2.mp4,side,2,67,30.0,848,478,173.46603273048083,172.4360424097395,167.91726517209477,134.17726179263815,92.81262758165511,82.39036490157491,15.098754180611973
side_person2.mp4,side,3,100,30.0,848,478,173.61729373786147,172.4189002915625,168.60260708815636,135.42816970245556,92.38585572866697,82.25613288492005,15.177998573868235
side_person2.mp4,side,4,133,30.0,848,478,174.18643471153598,172.71208643318113,169.293003196291,134.6291241399331,93.19829263369144,83.40219002739032,15.446150396981974
side_person2.mp4,side,5,167,30.0,848,478,174.83567718143024,173.05018328405004,169.68179437650795,134.45998110294562,94.18332153454755,83.9366060407005,15.179557116226919
side_person2.mp4,side,6,200,30.0,848,478,174.6418382079166,173.01969912760055,168.76090003433356,134.79050396264915,93.89936495144772,82.36139316708137,15.724481311826597
side_person2.mp4,side,7,233,30.0,848,478,174.95390290778354,173.47347907169188,168.13569305868208,133.7959523766568,95.71193715399197,83.32250144641404,15.21764275182114
side_person2.mp4,side,8,267,30.0,848,478,175.10300515478977,173.16853193344681,167.86805439498505,133.60362934667432,96.32324638651602,83.52177213085996,14.852577466016784
side_person2.mp4,side,9,300,30.0,848,478,174.8472774427296,173.85100145570092,167.69349062569023,132.07856769954606,99.14089688597794,86.07841053437451,14.643446474369348
side_person2.mp4,side,10,333,30.0,848,478,174.61020792935958,174.5860764544824,166.95178861721956,129.84635227061764,99.38306773520316,90.61948634396329,15.329720523636084
side_person2.mp4,side,11,367,30.0,848,478,175.2059416036802,174.5528643497073,166.37636609443575,131.67702947198748,95.40727743244766,85.71590339190755,15.84584082447177
side_person2.mp4,side,12,400,30.0,848,478,174.9907231493725,174.29624828154272,166.37419703937397,132.55290678403543,94.42284934270599,89.62473874843245,16.377222777392053
side_person2.mp4,side,13,433,30.0,848,478,175.31053101662906,174.17776850676893,168.55568743277627,132.29564953675907,90.5459102157968,92.18461159480832,16.440864011839103
