video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person9.mp4,side,0,0,29.997532670472992,848,478,177.23228677067232,168.43851052568084,153.8337247853075,138.5695022567889,106.19466206346591,88.77437797694239,14.028409339824682
side_person9.mp4,side,1,33,29.997532670472992,848,478,170.87217592560637,164.96105678208863,160.23889590478697,144.43435399142948,94.79860862783187,88.13289409106397,11.841703406315021
side_person9.mp4,side,2,67,29.997532670472992,848,478,175.62025326004283,166.3991798226946,159.51783771439088,139.93169601753908,99.17119778959035,87.27532378360345,11.528415052930082
side_person9.mp4,side,3,100,29.997532670472992,848,478,172.338458833856,166.3704763969281,158.81972623565807,139.5922846138044,97.23649399024141,87.2932462599383,11.902079224806998
side_person9.mp4,side,4,133,29.997532670472992,848,478,176.2347424960066,168.03516018565404,159.49483762594753,138.331010878408,100.08180168363451,88.33029234264276,11.745144195571806
side_person9.mp4,side,5,167,29.997532670472992,848,478,174.4870189404462,167.53632826763302,159.4548191385197,138.70114346971835,97.93647114151537,86.62020900608711,12.070776993875755
side_person9.mp4,side,6,200,29.997532670472992,848,478,174.30239775425594,167.59075591227176,158.6875845841154,139.1912722092358,98.19158431071925,88.775415922684,12.889618837858505
side_person9.mp4,side,7,233,29.997532670472992,848,478,175.17962834888982,168.6681756780376,160.2715039009771,139.8518450016071,98.47656638439676,88.87738256370459,12.291363891580682
side_person9.mp4,side,8,267,29.997532670472992,848,478,175.15882702377294,168.2372456283981,160.74193392277445,139.680259111594,96.6810560511065,87.5550475708657,12.690972071389806
side_person9.mp4,side,9,300,29.997532670472992,848,478,175.96134804024055,168.17168630897186,160.56192375455797,139.66256368312247,98.17386684305656,87.39242051122005,12.668190869655632
side_person9.mp4,side,10,333,29.997532670472992,848,478,177.4588919906405,169.09073115032854,160.58755681875408,139.1616364972401,99.31663240245756,87.80942806740995,12.170712030349188
side_person9.mp4,side,11,367,29.997532670472992,848,478,173.52046798786174,168.31526783387147,161.03261359706332,139.3375825947685,96.43247841177461,87.06595985023954,12.160969988547372
side_person9.mp4,side,12,400,29.997532670472992,848,478,174.23685443157584,168.16089650134774,162.20840329249913,139.8518877503726,97.39379913972355,89.70011508388826,11.46486754595058
side_person9.mp4,side,13,433,29.997532670472992,848,478,174.73706599665266,167.6118639942673,162.4697758485718,140.62606626387995,97.9061924256376,91.30224940715601,11.421648603463112
side_person9.mp4,side,14,467,29.997532670472992,848,478,172.15577386052317,166.4826745535806,159.3733683574756,140.16687341148358,98.60852856652932,91.53723541178756,10.651354103340982
side_person9.mp4,side,15,500,29.997532670472992,848,478,168.89834921779703,164.52110796101954,156.35796393171051,139.47056325668763,98.99885715518731,94.02454255332442,9.9873019597637
side_person9.mp4,side,16,533,29.997532670472992,848,478,169.739994121393,165.64026712834922,158.3815894229867,139.5445271079053,98.76370829631833,95.53933464504944,9.396142332881602
side_person9.mp4,side,17,567,29.997532670472992,848,478,168.6981935502683,164.27211519718222,158.35454511874485,140.40937995828347,98.03132982359715,95.19760727109689,9.4002812464475
side_person9.mp4,side,18,600,29.997532670472992,848,478,165.24412157120787,162.09819343675224,160.70421466499934,142.7166601519399,92.08941451541597,92.99687415990856,10.510833993129918
side_person9.mp4,side,19,633,29.997532670472992,848,478,164.77963709684286,161.01269093321653,163.1840287629491,143.92534884608293,88.76677736342818,90.7971958018868,12.134223832802938
side_person9.mp4,side,20,667,29.997532670472992,848,478,165.79547973929593,158.8775531364228,163.31664611020398,149.53078975562897,92.78173151525597,93.04842279355104,11.530608815209469
side_person9.mp4,side,21,700,29.997532670472992,848,478,165.5227078711386,158.80215920462294,164.04485807604544,149.46154041533228,91.51789334549399,88.58926919852269,13.876318929327947
side_person9.mp4,side,22,733,29.997532670472992,848,478,164.31407396883884,159.0833170106393,164.2295245064262,149.03649623875165,90.34861442237981,87.08374418920567,14.281850778599742
side_person9.mp4,side,23,767,29.997532670472992,848,478,165.96099758102113,163.56701236365925,167.57330983763737,144.40335015480827,91.52871967760512,91.51469304557506,14.654181002129455
side_person9.mp4,side,24,800,29.997532670472992,848,478,164.65078515748507,165.63966432115072,167.44396244839731,140.79824521393394,93.0217379631876,94.38001544284097,13.29965078386458
side_person9.mp4,side,25,833,29.997532670472992,848,478,162.7464701391435,165.3274519144586,166.85969137078584,142.31848346924792,92.04844504261996,93.88161228441321,13.716277609298437
side_person9.mp4,side,26,867,29.997532670472992,848,478,160.80750143125744,164.2547307091991,164.43333022220241,148.87664127305175,89.80122588012803,94.7375012780036,19.452471730895024
side_person9.mp4,side,27,900,29.997532670472992,848,478,158.73449863862655,164.21244420616284,161.297823813014,152.4667965025515,89.5548152942661,96.2572964405737,22.58655584546822
side_person9.mp4,side,28,933,29.997532670472992,848,478,156.670769168887,163.5453685007297,161.34957492994607,149.77790888701117,93.37115213574242,102.13372129104191,21.275520286529247
side_person9.mp4,side,29,967,29.997532670472992,848,478,149.91349776543615,164.1155872564582,154.55632391871015,147.75573555008154,91.45653124291658,103.07148287642163,21.281902892757227
side_person9.mp4,side,30,1000,29.997532670472992,848,478,147.56752571646322,166.35893503222005,150.86458807586493,144.16636837844706,93.80951199642797,103.72879959988285,22.957249739304583
side_person9.mp4,side,31,1033,29.997532670472992,848,478,145.27868900573455,167.52219903691426,147.68953969859538,140.01278562131105,96.26035831462809,107.31181798503165,22.249186550309894
side_person9.mp4,side,32,1067,29.997532670472992,848,478,144.88268666079094,167.52027226086003,151.59079312431692,137.51694295137665,96.85231656424295,107.820064629294,21.286409535611373
side_person9.mp4,side,33,1100,29.997532670472992,848,478,144.91364671444322,167.55542265035004,151.98460161602438,131.87119815804664,97.84855869713961,115.7969603327932,19.365670793605055
side_person9.mp4,side,34,1133,29.997532670472992,848,478,143.00181253198048,165.5084509147338,151.15161936921606,133.13034452897935,97.3011966795768,114.7283476208133,18.98859212810853
side_person9.mp4,side,35,1167,29.997532670472992,848,478,142.77333422224103,164.36250016837687,150.60895651554682,132.69281612061317,100.17886646371231,109.83599831915068,17.598232536352636
side_person9.mp4,side,36,1200,29.997532670472992,848,478,140.59379018709166,161.78834121171226,148.5714403311379,135.02134033518533,99.12819371584226,123.7374403311409,18.00143198755806
side_person9.mp4,side,37,1233,29.997532670472992,848,478,137.0437253456669,161.82994804405055,143.15534376053773,133.76783281163074,100.12439052874599,117.67073093265536,17.51150075790633
side_person9.mp4,side,38,1267,29.997532670472992,848,478,137.2034169596878,161.43022447400753,143.4427509888435,132.65549487831765,99.5997730397989,115.59051049031243,18.117628269435606
side_person9.mp4,side,39,1300,29.997532670472992,848,478,136.50035814291974,160.8724615283717,143.45195288061868,132.4529399610328,99.43050231665082,115.27247424695487,18.695516735980036
side_person9.mp4,side,40,1333,29.997532670472992,848,478,134.0891189227128,160.09457703596024,139.71546197951474,133.31294810201533,102.1825932727689,111.85870843976662,19.80193437209123
side_person9.mp4,side,41,1367,29.997532670472992,848,478,132.43377901213623,158.2038457590455,138.6489897511677,136.8600217812776,109.31358993062076,116.42274014054439,20.749769690825453
side_person9.mp4,side,42,1400,29.997532670472992,848,478,130.85154927796185,155.92689103219038,137.5838493988438,139.72425788317025,106.20085470265838,119.42996326574443,21.821721755878237
side_person9.mp4,side,43,1433,29.997532670472992,848,478,129.02057000227663,156.38369487499563,136.79337387718658,138.39893438906097,107.03138666754464,119.30119361401574,22.419336312983486
side_person9.mp4,side,44,1467,29.997532670472992,848,478,121.44528613206712,151.52105201970505,131.2729976004623,143.36786702241287,106.4879632304535,125.47739034472265,22.10557982839162
side_person9.mp4,side,45,1500,29.997532670472992,848,478,121.29650674816082,140.33038996461806,131.53598282942448,153.1673864739422,109.49308339896538,120.5962888729751,21.8158747977951
side_person9.mp4,side,46,1533,29.997532670472992,848,478,119.57266274836049,138.82805949735024,131.28605770306177,152.3315814240711,106.08861318715122,120.68293802390939,22.949973656661193
side_person9.mp4,side,47,1567,29.997532670472992,848,478,119.07745913668121,144.47526166145127,131.46391655977138,148.09700796624176,105.77466636669537,123.55320509602072,22.565181587067578
side_person9.mp4,side,48,1600,29.997532670472992,848,478,119.1530975402067,140.88943486060992,133.33528738671245,150.07727864826137,107.92847123022423,123.4150180383408,21.96866466382126
side_person9.mp4,side,49,1633,29.997532670472992,848,478,122.06568757422122,141.37535342000197,136.05162652854804,148.54412453055028,107.56396619415544,117.99425848905973,23.429851890043572
side_person9.mp4,side,50,1667,29.997532670472992,848,478,122.07388395208336,143.73426125771766,137.3295402503216,143.57504804131793,110.31765451698949,121.65173415231315,20.035364388740845
side_person9.mp4,side,51,1700,29.997532670472992,848,478,121.74052562977361,143.92269489199114,136.3134751134862,139.29800736232207,105.33264227866152,126.22687273396738,19.597207317992837
side_person9.mp4,side,52,1733,29.997532670472992,848,478,120.81866006080833,144.5907108770671,135.8296110870883,142.41251368910065,109.52673556728888,125.58849116383794,21.76559848590991
side_person9.mp4,side,53,1767,29.997532670472992,848,478,115.10938335324909,128.2705960276415,128.30979714439044,141.15828377158633,112.77392888819361,131.68259485439535,21.701503274966285
side_person9.mp4,side,54,1800,29.997532670472992,848,478,111.96166403886075,119.4436357006705,125.99160180066667,136.77748664141657,114.7863893945452,128.69818635979104,19.143065942902595
side_person9.mp4,side,55,1833,29.997532670472992,848,478,109.57602833994476,116.15369386104223,122.96408465391602,134.77840251809045,118.92194384065584,126.99744677484601,20.287285721616154
side_person9.mp4,side,56,1867,29.997532670472992,848,478,108.42768986961848,118.4477956054195,121.53229911592376,134.54278720985195,118.62497853040418,127.76982782040632,22.794698933055617
side_person9.mp4,side,57,1900,29.997532670472992,848,478,103.365255262466,115.81551405686032,115.0328528915139,132.28976764838114,111.8945023375426,125.22178484583786,23.550064340174586
side_person9.mp4,side,58,1933,29.997532670472992,848,478,101.64541260646251,116.30616356049455,113.08514362967662,132.31865948475448,111.4831926801853,125.17582855835455,23.528692461281846
side_person9.mp4,side,59,1967,29.997532670472992,848,478,104.30083038353013,117.23054689774658,115.42782553570983,131.7678795366458,120.17890830646483,127.45307457276691,23.587181280548126
side_person9.mp4,side,60,2000,29.997532670472992,848,478,104.16309600384797,110.98958977287147,116.05162180748083,130.5873880635034,113.44319396223602,122.12101373623192,20.66614043009637
