video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person17.mp4,side,0,0,30.0,848,478,170.74212894047525,167.2061467951693,171.72910873978967,151.1459729957545,90.63129765071628,86.51463986826664,8.592789109044146
side_person17.mp4,side,1,33,30.0,848,478,170.75801679128438,166.55539428824244,171.88006985906313,148.42823029559273,87.54277661246421,86.36034667560378,10.350120108776336
side_person17.mp4,side,2,67,30.0,848,478,167.48686281774334,164.80207621649413,167.70930043371877,153.98866775904867,84.77489926444834,83.50619563275275,15.929904645654327
side_person17.mp4,side,3,100,30.0,848,478,169.03810317749304,163.3943641221785,165.65358521399529,160.94587833506125,88.65686009612023,85.20037007807548,19.312428567974578
side_person17.mp4,side,4,133,30.0,848,478,168.3573387293965,163.60456864585026,165.91536883111607,158.5001139745178,86.84859616992752,85.75737114224084,18.145092831209567
side_person17.mp4,side,5,167,30.0,848,478,168.96279497944636,163.6990106563591,165.58272736791884,160.1123277997604,87.38807473658517,85.26649428493413,19.214068497497767
side_person17.mp4,side,6,200,30.0,848,478,169.07654932908193,163.41168295630322,165.332670387544,162.4915332693945,87.56713044463315,84.28033320193755,20.169020045229516
side_person17.mp4,side,7,233,30.0,848,478,168.3583258793892,163.4122660284945,164.98873477403401,160.74537934055655,87.09040436257519,83.12612272793683,20.00733327679447
side_person17.mp4,side,8,267,30.0,848,478,168.49981116543225,163.08815979957978,164.31121878391835,162.15128215946393,86.68831382373796,81.62054751468447,21.21728273825553
side_person17.mp4,side,9,300,30.0,848,478,168.46786155070853,163.56981307194758,165.36107254327402,160.46415204951285,86.9416507510917,81.50673968597705,19.860246033695393
side_person17.mp4,side,10,333,30.0,848,478,168.57366890137914,164.5686432137687,166.2504632234065,158.69353425982013,87.16740228790106,81.72901028923,19.592658337218236
side_person17.mp4,side,11,367,30.0,848,478,168.9715770730206,164.72513626336678,166.33790623728893,159.03145607353323,88.31450966065384,86.04905289750552,19.698489771506328
side_person17.mp4,side,12,400,30.0,848,478,168.93790765631627,163.6326977207609,166.14125753669472,161.104682903761,87.89717787669115,85.0936570122615,19.65063539431172
side_person17.mp4,side,13,433,30.0,848,478,168.52064441138205,163.53495827837966,165.03333641581506,162.33547231130336,88.11876500322009,83.65024410769132,21.146552871075368
side_person17.mp4,side,14,467,30.0,848,478,168.7817781447036,165.29825559241206,167.07512124518266,159.1678522871201,87.3771901941569,83.71541465136761,20.94014452119262
side_person17.mp4,side,15,500,30.0,848,478,169.8288023313257,165.7457225882884,166.06917516488045,161.07374897154216,88.06983378020831,82.75929315798058,20.610207722691836
side_person17.mp4,side,16,533,30.0,848,478,169.14269297565065,164.7143098939769,166.06235410123622,159.19244144206806,87.59361541944811,83.94200617858618,20.85578048055836
side_person17.mp4,side,17,567,30.0,848,478,168.8310097556768,163.20382732552883,165.62235391897042,160.28071385521113,87.37787697270433,82.45380792289865,20.19268128382569
side_person17.mp4,side,18,600,30.0,848,478,168.4671980125488,162.86899170673402,165.18740308116483,160.67119224418414,87.17621759776114,81.85578558648388,20.374066528114774
side_person17.mp4,side,19,633,30.0,848,478,168.04758105123375,164.19894972488152,165.8081469524402,158.9631164266705,87.51073932849602,82.23750904039947,20.219292742410556
side_person17.mp4,side,20,667,30.0,848,478,168.83660977228098,164.8977989826411,165.71372209875935,159.842429129155,88.09707730205287,83.07571691451751,19.246856990322534
