participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person14,side,1,0.0,87.44556533257375,121.26156867012767,91.5271692821632,104.70120300970068,120.4975449624302,147.78219161711243,34.67810213817946
side_person14,side,1,1.0,83.63676110758932,121.08833609228724,87.60458670795346,105.12692873869636,119.32032878669747,147.73677573281023,35.16528179146134
side_person14,side,1,2.0,79.82795688260491,120.9151035144468,83.68200413374372,105.55265446769205,118.14311261096475,147.69135984850803,35.65246144474322
side_person14,side,1,3.0,76.14369766614526,120.7124151490999,79.90028136231547,105.88024775851314,117.03614596687191,147.5979420376566,36.092796213309704
side_person14,side,1,4.0,74.45215858608208,120.03843418364951,78.37231543539106,104.63772203854045,117.0531718290172,146.73649340201777,35.783612826430044
side_person14,side,1,5.0,72.76061950601888,119.36445321819913,76.84434950846665,103.39519631856776,117.07019769116249,145.87504476637892,35.47442943955038
side_person14,side,1,6.0,70.96047044162098,118.69990533604702,75.189142879465,102.21642389853568,117.09904259509055,145.12409953240444,35.19207494039279
side_person14,side,1,7.0,68.34574649471261,118.106105578632,72.57963098488399,101.51580122805825,117.21653031238944,145.20192981091242,35.11093709915078
side_person14,side,1,8.0,65.73102254780426,117.51230582121696,69.970119090303,100.81517855758084,117.33401802968831,145.27976008942042,35.02979925790877
side_person14,side,1,9.0,63.44667242662937,117.10491374550759,67.65228957918936,100.19131517074648,117.11529616447393,145.24332470458958,34.92471191704571
side_person14,side,1,10.0,62.70406682554401,117.5674241844247,66.69564452425662,99.92566177424645,115.32759624753105,144.67364955751094,34.707860244617756
side_person14,side,1,11.0,61.961461224458645,118.0299346233418,65.73899946932389,99.66000837774644,113.53989633058818,144.10397441043227,34.491008572189806
side_person14,side,1,12.0,61.26391083555617,118.39459474291395,64.83546204757356,99.42397713412956,112.19290136285633,143.59236828685954,34.3173077687442
side_person14,side,1,13.0,60.712789886248075,118.44124132461499,64.10452443366604,99.2842178873829,112.27819748006036,143.26948648968107,34.28384728949122
side_person14,side,1,14.0,60.16166893693998,118.48788790631602,63.373586819758515,99.14445864063624,112.36349359726437,142.9466046925026,34.25038681023824
side_person14,side,1,15.0,59.566042241464885,118.46427498475836,62.59624345895368,98.88768918331115,111.903279252873,142.5877281267097,34.13676931001003
side_person14,side,1,16.0,58.86360175518896,118.27203925537985,61.70752630559528,98.35009522059778,110.13383980065278,142.14246411624205,33.830774959441285
side_person14,side,1,17.0,58.161161268913034,118.07980352600134,60.81880915223688,97.81250125788439,108.36440034843255,141.6972001057744,33.52478060887254
side_person14,side,1,18.0,57.57275966833624,117.92148792749447,60.17766456744673,97.3086689457287,108.00879594919242,141.56229566223044,33.2908336629254
side_person14,side,1,19.0,57.193429358207865,117.82535923558558,59.99040302503169,96.86673299292877,110.24522248041582,141.99638375804656,33.1889736254512
