participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person18,side,1,0.0,88.9310980044241,121.94053576504471,98.01195503774233,114.0511384963917,123.13874474784856,142.77212032050772,35.21634818539601
side_person18,side,1,1.0,88.29177599025014,121.3834013589595,97.34908470652158,112.70808779681236,121.97119728325235,142.54147168811775,34.8503631192663
side_person18,side,1,2.0,87.6524539760762,120.8262669528743,96.68621437530085,111.36503709723301,120.80364981865615,142.31082305572775,34.48437805313659
side_person18,side,1,3.0,87.01313196190225,120.2691325467891,96.0233440440801,110.02198639765368,119.63610235405994,142.08017442333778,34.11839298700688
side_person18,side,1,4.0,86.32717928494552,119.7108712530261,95.30763203070411,108.72017798533801,118.57257923117045,141.91955732463745,33.81653965954147
side_person18,side,1,5.0,85.38475796268348,119.14641207703524,94.3012907654743,107.64520215297259,118.08118998766787,142.14411366123014,33.86741089472975
side_person18,side,1,6.0,84.44233664042144,118.58195290104437,93.29494950024448,106.57022632060716,117.58980074416529,142.36866999782282,33.918282129918026
side_person18,side,1,7.0,83.4999153181594,118.01749372505351,92.28860823501466,105.49525048824174,117.0984115006627,142.5932263344155,33.96915336510631
side_person18,side,1,8.0,82.6268568491272,117.90617532827319,91.3560974592609,104.72031214494446,117.22904295767152,142.98712675228873,34.067145349668046
side_person18,side,1,9.0,81.90986479986212,118.81442368471656,90.58970528482826,104.62045815205055,118.75922099083103,143.76205135304318,34.27115902032007
side_person18,side,1,10.0,81.19287275059705,119.72267204115992,89.8233131103956,104.52060415915663,120.28939902399053,144.53697595379762,34.4751726909721
side_person18,side,1,11.0,80.47588070133199,120.63092039760329,89.05692093596296,104.4207501662627,121.81957705715003,145.31190055455207,34.67918636162413
side_person18,side,1,12.0,79.79468612215791,120.98654533604625,88.29540088395458,104.02386749637098,122.94791603902219,145.77091290889126,34.689436349818756
side_person18,side,1,13.0,79.15525525809002,120.69744295348872,87.53956497477452,103.28045136998182,123.60744279439245,145.861360975746,34.47362870847974
side_person18,side,1,14.0,78.51582439402212,120.40834057093117,86.78372906559447,102.53703524359265,124.2669695497627,145.95180904260073,34.25782106714072
side_person18,side,1,15.0,77.87639352995423,120.11923818837364,86.02789315641441,101.79361911720349,124.92649630513297,146.04225710945548,34.042013425801706
side_person18,side,1,16.0,75.66680959062339,119.69008739055198,83.92605007761715,101.1330044833887,124.98223844714462,146.14962126229895,33.91665516077105
side_person18,side,1,17.0,72.47587997925321,119.17340633319021,80.98295251780914,100.52414078243292,124.66061520580715,146.2675579688854,33.847827755933125
side_person18,side,1,18.0,69.28495036788303,118.65672527582845,78.03985495800114,99.91527708147714,124.33899196446967,146.38549467547182,33.779000351095206
side_person18,side,1,19.0,66.09402075651283,118.14004421846668,75.09675739819313,99.30641338052135,124.0173687231322,146.50343138205827,33.71017294625728
side_person18,side,1,20.0,65.47850748694292,117.8217283129881,74.44069254729165,98.63881818766983,124.34731760452304,146.61402752746378,33.35156764960345
side_person18,side,1,21.0,65.63561911991309,117.56292195307446,74.4707375090621,97.95360354724957,124.87273812273237,146.722421504515,32.90602898540486
side_person18,side,1,22.0,65.79273075288324,117.30411559316082,74.50078247083258,97.26838890682932,125.3981586409417,146.83081548156625,32.46049032120626
side_person18,side,1,23.0,65.94984238585342,117.04530923324718,74.53082743260305,96.58317426640907,125.92357915915105,146.93920945861748,32.01495165700766
side_person18,side,1,24.0,65.06442919607235,116.86252712444686,73.66387128445025,95.99933436584986,125.89462306755922,146.85007177477337,31.49529647379124
side_person18,side,1,25.0,64.09213893772868,116.68608036990598,72.72216504380387,95.42394236027909,125.81946892515066,146.74447311918797,30.969464913989995
side_person18,side,1,26.0,63.119848679385015,116.5096336153651,71.78045880315747,94.84855035470831,125.74431478274208,146.63887446360258,30.44363335418875
side_person18,side,1,27.0,62.1042003746779,116.25760697061618,70.80595780819019,94.29408985094769,125.62126809081238,146.52384042689013,29.95088332633207
side_person18,side,1,28.0,60.568255513609444,115.09862164337073,69.43791976137224,93.99080736890907,124.92351080462922,146.29558181665308,29.855111681810115
side_person18,side,1,29.0,59.03231065254099,113.93963631612529,68.0698817145543,93.68752488687048,124.22575351844607,146.067323206416,29.759340037288155
side_person18,side,1,30.0,57.49636579147253,112.78065098887986,66.70184366773636,93.38424240483187,123.52799623226292,145.83906459617896,29.663568392766198
side_person18,side,1,31.0,56.46371344187476,111.94914863913503,65.7580479067242,93.14408216438495,123.21586667650548,145.66121365449138,29.57113560883755
side_person18,side,1,32.0,57.1087027971793,112.2092562143923,66.22839309839804,93.11432939591037,124.1891628888338,145.65138827463537,29.489832360219932
side_person18,side,1,33.0,57.753692152483836,112.46936378964956,66.6987382900719,93.08457662743578,125.16245910116213,145.64156289477938,29.408529111602313
side_person18,side,1,34.0,58.39868150778838,112.72947136490684,67.16908348174576,93.0548238589612,126.13575531349045,145.6317375149234,29.327225862984694
