participant,view,rep_id,cycle_percent,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
side_person15,side,1,0.0,120.22323251495396,133.3114584387219,110.8844231931046,107.72050943219914,110.89317199766262,146.3120400701968,19.45959415716371
side_person15,side,1,1.0,118.89449636515734,132.40852479008836,109.94965334791921,107.08866808290489,110.59388722485232,145.3728539430588,19.5106589885831
side_person15,side,1,2.0,117.56576021536073,131.50559114145483,109.01488350273382,106.45682673361064,110.29460245204201,144.4336678159208,19.561723820002488
side_person15,side,1,3.0,116.2370240655641,130.6026574928213,108.08011365754845,105.82498538431639,109.99531767923172,143.49448168878283,19.612788651421877
side_person15,side,1,4.0,114.77321617070265,129.95520203231695,106.90785583199555,105.04015511194947,109.57093852616491,143.24559911084188,19.620724892930532
side_person15,side,1,5.0,113.12931261575476,129.64838415598484,105.41894736595262,104.05133960881898,108.97976686608943,143.91712126516364,19.57115634789154
side_person15,side,1,6.0,111.48540906080686,129.34156627965274,103.9300388999097,103.06252410568848,108.38859520601396,144.5886434194854,19.52158780285255
side_person15,side,1,7.0,109.84150550585896,129.03474840332063,102.44113043386677,102.073708602558,107.79742354593849,145.26016557380714,19.472019257813557
side_person15,side,1,8.0,108.68292856944103,128.22241068785453,101.64187078887609,101.44516559420676,106.92161512351643,145.8715397050745,19.4827270240236
side_person15,side,1,9.0,107.6052394027781,127.32581966586609,100.95755261406077,100.87666800165206,105.99836724070329,146.47288916583275,19.503480842108477
side_person15,side,1,10.0,106.52755023611518,126.42922864387766,100.27323443924546,100.30817040909737,105.07511935789013,147.07423862659104,19.524234660193354
side_person15,side,1,11.0,105.30451631959438,125.54166591816518,99.41849610853488,100.0574736066244,104.2623107081985,147.295958823676,19.71709468760723
side_person15,side,1,12.0,103.71812052842898,124.67667393314258,98.13770738808616,100.60127877935571,103.72560014131066,146.56860586157774,20.34022023834359
side_person15,side,1,13.0,102.13172473726358,123.81168194812,96.85691866763743,101.14508395208702,103.18888957442284,145.84125289947949,20.963345789079952
side_person15,side,1,14.0,100.54532894609818,122.9466899630974,95.5761299471887,101.68888912481833,102.65217900753501,145.1138999373812,21.586471339816313
side_person15,side,1,15.0,99.59543676572525,122.13789104731069,94.76684175549285,102.06643410175255,102.67458194996335,144.4995218765278,22.25519825672205
side_person15,side,1,16.0,98.90014602966932,121.35156935921833,94.14615377529812,102.37747500036791,102.92063029611816,143.93033377617235,22.942165720095538
side_person15,side,1,17.0,98.20485529361338,120.56524767112597,93.5254657951034,102.68851589898328,103.16667864227297,143.36114567581686,23.62913318346903
side_person15,side,1,18.0,97.53180547236215,120.16886456681186,92.92596272122404,103.11832433379493,103.50210352876412,142.9441498545331,24.419628438010132
side_person15,side,1,19.0,96.99220113993917,122.1121129651672,92.45356908523674,104.26073798578423,104.37378765727337,143.44030770767958,25.83129043955693
side_person15,side,1,20.0,96.45259680751619,124.05536136352254,91.98117544924945,105.40315163777355,105.2454717857826,143.93646556082606,27.242952441103732
side_person15,side,1,21.0,95.9129924750932,125.99860976187787,91.50878181326216,106.54556528976286,106.11715591429183,144.43262341397255,28.65461444265053
side_person15,side,1,22.0,95.19184730706225,126.71581034405716,91.20225450994366,106.01193334741144,107.65960549750449,145.21326517348191,28.770944729762743
side_person15,side,1,23.0,94.33454651232532,126.51347506410441,91.02012695612675,104.22126720930447,109.70512917174472,146.20726986276344,27.915776231049023
side_person15,side,1,24.0,93.47724571758837,126.31113978415166,90.83799940230983,102.43060107119751,111.75065284598493,147.201274552045,27.060607732335303
side_person15,side,1,25.0,92.61994492285145,126.10880450419891,90.65587184849292,100.63993493309056,113.79617652022516,148.19527924132652,26.20543923362158
side_person15,side,1,26.0,92.5239603541767,126.0911147951562,90.86937910549753,99.67433306703126,114.84865879058731,148.59695137841547,25.78750431731096
side_person15,side,1,27.0,92.42797578550194,126.07342508611349,91.08288636250214,98.70873120097197,115.90114106094947,148.99862351550442,25.36956940100034
side_person15,side,1,28.0,92.33199121682719,126.05573537707077,91.29639361950674,97.74312933491267,116.95362333131162,149.40029565259337,24.951634484689723
side_person15,side,1,29.0,92.25954803719532,125.97049853456414,91.40895375126276,97.10464754459812,117.6416050467849,149.77943992367824,24.67875118360509
side_person15,side,1,30.0,92.21849337628724,125.79519884743893,91.38691771602065,96.90232585527656,117.84358602240636,150.12854704009095,24.599270036155097
side_person15,side,1,31.0,92.17743871537917,125.61989916031372,91.36488168077854,96.70000416595501,118.04556699802781,150.4776541565037,24.519788888705104
side_person15,side,1,32.0,92.1363840544711,125.4445994731885,91.34284564553643,96.49768247663346,118.24754797364926,150.8267612729164,24.440307741255115
side_person15,side,1,33.0,92.12991752202522,125.15825197688507,91.31877560769536,96.96494162207333,117.75590780739074,150.3805535488048,24.77713712826005
side_person15,side,1,34.0,92.12921567765639,124.85339651238526,91.29436656942113,97.54379757330676,117.14866411748557,149.80179335127252,25.18335160434081
side_person15,side,1,35.0,92.12851383328756,124.54854104788545,91.2699575311469,98.1226535245402,116.54142042758038,149.22303315374023,25.58956608042157
side_person15,side,1,36.0,92.12697789326555,124.20704862387541,91.32115129995648,98.11929180478708,116.46448271203349,148.82831480837217,25.603594828646052
side_person15,side,1,37.0,92.12335671411064,123.77396380108978,91.56135208647558,96.66038590756753,117.71330993238234,148.8937010934148,24.63715925722984
side_person15,side,1,38.0,92.11973553495572,123.34087897830413,91.80155287299466,95.20148001034798,118.96213715273122,148.95908737845744,23.67072368581363
side_person15,side,1,39.0,92.11611435580082,122.9077941555185,92.04175365951376,93.74257411312843,120.21096437308007,149.02447366350006,22.704288114397418
side_person15,side,1,40.0,92.13425772662438,122.90011849295426,92.18105138087448,92.84906689151622,120.73047889979037,149.4027202517638,22.19498576841319
side_person15,side,1,41.0,92.16110691743935,123.0626064944786,92.27998787617184,92.18171914014692,120.95826834904526,149.90611096131602,21.86853671260176
side_person15,side,1,42.0,92.18795610825433,123.22509449600292,92.37892437146921,91.51437138877763,121.18605779830014,150.40950167086822,21.54208765679033
side_person15,side,1,43.0,92.23672329017823,123.34532051699335,92.50396694361163,90.90044495123918,121.39872983540424,150.79870334837574,21.22856085417829
side_person15,side,1,44.0,92.4169984187558,123.21197465478035,92.78564597682436,90.60704639668567,121.52069739960359,150.5027708336152,20.99256757076261
side_person15,side,1,45.0,92.59727354733336,123.07862879256734,93.06732501003708,90.31364784213217,121.64266496380294,150.2068383188546,20.756574287346933
side_person15,side,1,46.0,92.77754867591094,122.94528293035435,93.3490040432498,90.02024928757866,121.76463252800231,149.91090580409406,20.520581003931255
side_person15,side,1,47.0,92.9177694083963,123.23535679249565,93.46153000299266,91.00031538693092,121.39767788933092,149.75940380725203,21.11634556730404
side_person15,side,1,48.0,93.02794934381252,123.8429954479027,93.44719115763311,92.93547997671254,120.66403159850648,149.71622469884892,22.33592851576819
side_person15,side,1,49.0,93.13812927922874,124.45063410330974,93.43285231227357,94.87064456649415,119.93038530768204,149.6730455904458,23.55551146423234
side_person15,side,1,50.0,93.24830921464496,125.05827275871678,93.41851346691402,96.80580915627576,119.1967390168576,149.6298664820427,24.77509441269649
side_person15,side,1,51.0,93.42066344355202,124.67551450143887,93.66349362572089,96.54083228387118,119.8062489393882,149.29038385665825,24.321007203354874
side_person15,side,1,52.0,93.59301767245906,124.29275624416096,93.90847378452776,96.27585541146662,120.41575886191879,148.95090123127383,23.86691999401326
side_person15,side,1,53.0,93.76537190136611,123.90999798688304,94.15345394333461,96.01087853906205,121.02526878444937,148.61141860588938,23.412832784671647
side_person15,side,1,54.0,93.75171034960881,123.32891319876276,94.11745913628269,95.60825723923136,120.65337713564284,148.39713562473216,22.913691398219854
side_person15,side,1,55.0,93.49002775696572,122.483393036186,93.70683104141905,95.02211003616587,118.97295005838684,148.34978550254456,22.35447777562116
side_person15,side,1,56.0,93.22834516432263,121.63787287360924,93.29620294655541,94.43596283310038,117.29252298113084,148.30243538035697,21.795264153022465
