unique_rep,participant,rep_id,left_knee_min_deg,left_knee_max_deg,left_knee_mean_deg,left_knee_std_deg,left_knee_range_deg,left_knee_bottom_angle_deg,right_knee_min_deg,right_knee_max_deg,right_knee_mean_deg,right_knee_std_deg,right_knee_range_deg,right_knee_bottom_angle_deg,left_hip_min_deg,left_hip_max_deg,left_hip_mean_deg,left_hip_std_deg,left_hip_range_deg,left_hip_bottom_angle_deg,right_hip_min_deg,right_hip_max_deg,right_hip_mean_deg,right_hip_std_deg,right_hip_range_deg,right_hip_bottom_angle_deg,left_ankle_min_deg,left_ankle_max_deg,left_ankle_mean_deg,left_ankle_std_deg,left_ankle_range_deg,left_ankle_bottom_angle_deg,right_ankle_min_deg,right_ankle_max_deg,right_ankle_mean_deg,right_ankle_std_deg,right_ankle_range_deg,right_ankle_bottom_angle_deg,trunk_min_deg,trunk_max_deg,trunk_mean_deg,trunk_std_deg,trunk_range_deg,trunk_bottom_angle_deg
side_person12_1,side_person12,1,68.09399747403072,109.69457876625953,82.36803576237659,11.54090911793501,41.60058129222881,68.09399747403072,118.40959089159284,131.61484008007457,123.4667277856206,3.2001283733485244,13.20524918848173,119.58959732137652,56.24041549909745,99.21726375584798,70.12940583379824,11.531519185984658,42.97684825675053,56.24041549909745,75.90063529081893,105.96111366514286,87.12623589552528,8.341755380437348,30.060478374323935,78.4741170063364,94.36646811125487,108.63991125751492,102.6578985211255,4.958103601727822,14.27344314626005,108.63991125751492,124.1569435604067,134.72560401258602,127.07562042807895,2.3329204724773045,10.568660452179316,127.37567278767968,28.44336921967624,37.91135758035608,31.593272160912157,2.7328706037547668,9.467988360679843,29.571028152332588
side_person12_2,side_person12,2,69.49627388363045,109.11109798203329,83.93535176503234,11.792110812076842,39.614824098402835,71.85317375981745,117.44347016039616,130.28558499319286,124.14644381600652,2.767743796970458,12.842114832796696,122.67681401157826,55.41907120598694,96.88022179874386,70.20950374582586,12.226856029665424,41.46115059275692,57.62650873218361,77.38025519055887,98.21362147340382,85.96489444465195,6.304355136289,20.83336628284495,79.6967499442149,95.63042622040211,114.3630663521614,101.87640480759369,5.197688560331819,18.732640131759283,95.99559705719052,122.4961772355473,148.44065365209968,129.37992878201297,7.812126896240842,25.94447641655239,122.98889975001,24.450787166133075,33.090815382465216,29.844321687408296,1.9968891530261808,8.64002821633214,30.232372775602457
side_person12_3,side_person12,3,72.8395483091237,112.9829944108802,84.60580878216469,10.97972014894871,40.143446101756496,72.91725914779094,114.393236177126,129.2324241316916,122.87869461519644,4.080986168115844,14.839187954565602,120.79414754495824,58.14326318533335,101.31569292621616,70.49990610028799,11.745138130434142,43.172429740882805,58.18973996869464,73.5289061737766,97.6903042633151,82.23300142645394,6.999023474088777,24.161398089538494,75.66070577456546,90.20250619316676,110.56024227253914,98.56192595731629,5.95421818921233,20.357736079372387,93.92257803844493,118.66658743520772,140.68753876001526,127.3766191560434,6.341321461866353,22.02095132480754,122.35813566666776,19.51175178065717,30.029107638200493,27.442605480935903,2.002114950462047,10.517355857543322,27.849263105702512
side_person12_4,side_person12,4,81.8960489248188,112.4200435894077,93.64226710132247,9.695238884390205,30.523994664588898,83.92349462575936,119.55334123486814,134.02041657596718,126.2544892596119,3.386515758664311,14.467075341099033,126.83542015777732,68.81113940369274,101.10269333401055,80.34937289579359,9.489730155559883,32.29155393031782,70.26834893353724,84.54263767893154,100.7762129452932,89.54044516066742,4.1980546088333845,16.233575266361655,85.29796477379138,95.5479793744039,111.05648360229506,104.72671316985739,3.7172004776952883,15.508504227891166,98.73370042267022,123.80238589295776,139.93966566148265,129.79088847227638,4.88837739031877,16.13727976852489,124.89388488942184,19.18239005215048,32.78858437322805,28.304345859678005,4.3121851674921965,13.606194321077567,30.37618715618413
side_person12_5,side_person12,5,63.57784260468332,105.11780232152732,80.18162929874156,11.801040164214474,41.539959716844,67.79307900562128,116.72055954768824,130.18412458868056,124.1805640143745,3.126670620476022,13.463565040992322,127.19054445214772,48.831549298177954,92.2324892684073,67.27259800534175,12.815953024931,43.40093997022935,52.86953975231855,74.74063327437032,99.03932525060328,85.74527846982564,5.908896510762904,24.29869197623296,81.7958184271827,94.15193845108053,113.02781082032708,100.42649527844668,4.657473685225248,18.87587236924655,95.87261385112458,112.25600400731932,142.95356735302423,125.88263946054442,7.408610555946346,30.697563345704907,117.85319284669252,25.36717533906945,33.19324911746348,30.421344706473278,1.8101981760757995,7.826073778394029,29.87513134001245
side_person13_1,side_person13,1,57.962973779326376,98.25531026155788,74.8006125322953,12.922495812474871,40.292336482231505,57.962973779326376,119.30723762544292,127.60608786511789,123.61508176446483,2.105172305587082,8.298850239674962,120.65839853609435,55.88738745930768,99.41485413508518,74.4809974277055,13.600890151539208,43.5274666757775,58.08464531507988,102.13873671963314,112.1131771774196,106.08996129783822,2.175325829238937,9.974440457786457,105.07948931683735,108.777139085951,122.6250658809462,114.55228178574376,3.115883942506347,13.847926794995189,119.8587296934022,135.69246906866843,149.8441050819569,145.71828031667147,3.814125052470835,14.151636013288481,146.66267559508046,31.814033499750163,43.30020743678731,38.36778607626362,3.1646729227953263,11.486173937037147,41.88754934391386
side_person13_2,side_person13,2,42.49729142401619,84.02847626899211,51.49209095811804,9.609289962166393,41.53118484497592,44.09901466669893,104.1505414859732,126.98686386697776,114.35511466894519,6.748650621312178,22.83632238100455,107.79765532414714,39.60204375832826,83.9001730248565,49.29529145442997,10.39383417671837,44.29812926652824,40.16150901005074,91.26670217432108,111.4236114151351,99.34834884135255,6.938567136453585,20.156909240814016,92.19815710504687,110.23053496521376,131.53631896027238,121.16581328974233,5.258618382805946,21.30578399505862,124.21635477781854,143.02559813100152,150.1379565811837,146.8832905783562,1.6470813798642199,7.112358450182171,148.47181859342604,37.2884508739021,44.84251602412308,42.43085589956346,1.6056656039141304,7.554065150220978,41.25468315452303
side_person13_3,side_person13,3,41.50878635265401,79.54443362979521,54.07981991327412,12.196140036061324,38.035647277141194,43.159421951919136,106.4338608932207,122.34262153631988,115.59048242816483,4.977096918405681,15.908760643099185,110.46108255770112,42.57980464718393,79.7620542145647,54.15005133225135,11.812417846109462,37.18224956738077,44.14678495153497,86.1910293310108,104.39509075893992,96.76500591446987,5.121994924497828,18.20406142792912,91.98015941825368,109.32191732850228,129.18768467404774,122.44749959776944,4.831085277196066,19.865767345545464,128.47324933025172,142.4331524230443,151.0950056024675,147.22105738928875,2.0021981036620784,8.66185317942319,149.62126969543425,37.05052451807935,41.48491117434128,39.6534616935136,1.096487714601341,4.434386656261928,39.92520049836606
side_person13_4,side_person13,4,40.42413266522426,70.27904312686651,47.973545645621925,8.820824746668091,29.85491046164225,41.74560657886664,94.2653001604505,124.02932995509448,108.56939516129418,8.871783058900158,29.76402979464399,97.68450485193732,40.34177082545925,67.67729276074736,46.970697602401806,8.693726621335205,27.335521935288114,41.23282879291365,78.39084660757808,107.93508775526344,91.35515562439507,9.25905893981372,29.544241147685355,80.36844544270927,114.33313200982654,133.75199305311727,124.22359535753971,3.805829392539524,19.418861043290732,125.2540599106074,144.42986307835662,149.7747855962817,146.9852253848528,1.2313380248971617,5.3449225179250845,146.86028961460678,38.91324542533521,43.21840614880197,40.82909595264801,1.3260572398299433,4.305160723466756,39.23379139683665
side_person13_5,side_person13,5,42.45213697385888,75.0953296276279,54.80600432127369,9.43143960244982,32.64319265376903,44.377929003066455,101.03095554444144,124.9737675392524,113.74945529526457,6.780155363174374,23.942811994810967,107.01350332265444,42.51935841911201,74.16809807932604,54.77304356631513,9.305002537592392,31.648739660214034,44.6993863304598,85.47578136855392,108.77801581820404,97.38833283887645,7.175408443635787,23.302234449650115,90.27928184715684,117.900083524355,131.6149454413931,124.77536048718895,3.058190105591319,13.714861917038107,125.93625443227506,141.94932053230502,149.9248591119065,146.919617919827,1.8133345914264098,7.975538579601476,149.9248591119065,38.25308491921545,42.95816074564976,40.55887173157835,1.3845801841908276,4.705075826434303,39.68218648517228
side_person14_1,side_person14,1,47.24064311268848,87.96832740834739,57.37571276152078,10.75155093331175,40.72768429565891,47.85221107851333,108.8657897838102,123.75826299441748,116.66115598104078,4.464919100121747,14.892473210607278,109.6063271878799,49.75316144661336,91.5271692821632,60.38175650753132,10.630530272730397,41.77400783554984,50.10237592109113,85.06506895390103,108.8824468389993,94.87994334613286,7.384018255042628,23.817377885098267,85.50726207172795,106.94493549188452,120.4975449624302,114.9229255728912,3.4141295311955835,13.552609470545676,119.18464151202409,138.95121030439103,147.78219161711243,142.6525042218202,1.888366600482007,8.830981312721406,144.92404425957398,29.28093256250891,36.0927962133097,32.184337401475425,1.8699852633469738,6.811863650800788,30.10066992386952
side_person14_2,side_person14,2,40.774648761732905,82.67962447146701,51.588587936026265,11.62553209113629,41.9049757097341,42.867379092078295,98.40121733843682,119.89633227913497,107.07454502522454,5.425305872538544,21.495114940698144,102.90425757230342,47.01199932017708,90.07866818615202,58.804113731566076,12.001854693501281,43.06666886597493,48.35046825467334,71.97220674639495,103.37462859244464,82.71080523213855,9.021830581916735,31.40242184604969,75.53509315966568,118.775982482666,136.128105740481,125.3728646274582,4.127045848303526,17.35212325781501,121.7715504899204,143.6057676372584,153.8690696247762,149.8010177142745,3.064393494455025,10.263301987517792,152.63148445778887,22.14563370893112,33.86323494756711,26.67025547200947,3.1772230460928927,11.71760123863599,24.689892748814703
side_person14_3,side_person14,3,36.603475795501126,69.35307246789996,45.235582343401646,8.780053177044138,32.74959667239884,36.95555886892404,86.14383650409287,121.30959738814248,101.72556660893956,10.264828105488398,35.165760884049604,91.89626032947214,45.63816479472359,78.50868341701681,53.383144705385995,9.147001484523681,32.87051862229322,45.63816479472359,63.75480884907962,103.51930503967418,78.72356495073244,11.338882327858096,39.764496190594556,66.98392546036692,120.01365402448492,132.33418030614985,125.4757410472894,2.836005416944132,12.320526281664925,128.6505790898701,146.5181093563065,155.54396806131962,151.44897407832164,2.6176982745876805,9.025858705013121,154.40091833362348,23.01551488138973,33.62532776608933,26.667896974740067,2.9799179969162983,10.609812884699597,23.97848149549812
side_person14_4,side_person14,4,35.506779842850094,68.37427737743603,43.61455431575849,8.178573085640597,32.86749753458594,36.77275414777107,88.6507970228794,119.92566834127692,102.54037482459077,9.796267838553959,31.274871318397516,92.78836304022502,48.47229368650255,78.80088395497117,55.798750778737734,7.5682922453066634,30.328590268468616,49.34836682023649,62.17792002554112,99.04647715207142,74.0689287027553,10.515125596645555,36.8685571265303,63.82934010296291,118.7150440473986,130.55187805841277,124.21765942738475,2.158984793015054,11.836834011014162,124.07955504718922,146.22785486503466,156.73170959291826,152.60575248027322,3.2242344997502106,10.503854727883606,154.59869115781584,20.65290782382254,31.454048070423216,23.392883722143036,2.251303757722552,10.801140246600674,22.19827617699738
side_person14_5,side_person14,5,37.853778566512354,75.37153353767658,47.22387154360412,8.603831710971972,37.51775497116423,39.39294942377291,82.64565283476033,115.89863181489474,99.02176209279418,10.537838731352911,33.252978980134415,86.93757728661308,46.25610746580568,83.04732162149134,55.07065177173664,8.911538128509552,36.79121415568566,46.73340090243601,60.06137067388645,96.31121003308034,76.3264628745429,11.97840137977448,36.24983935919389,63.50304240867909,117.65547134612612,128.22332741352483,123.14463663889178,2.287727258402261,10.567856067398708,125.1423577907438,145.6466374597886,159.89432478348772,152.29017499307213,5.016170904037703,14.247687323699125,157.41159343252525,22.088293575421226,32.9950251142378,25.868608560223898,3.0965326835683014,10.906731538816572,24.469670913315472
