unique_rep,participant,rep_id,left_knee_min_deg,left_knee_max_deg,left_knee_mean_deg,left_knee_std_deg,left_knee_range_deg,left_knee_bottom_angle_deg,right_knee_min_deg,right_knee_max_deg,right_knee_mean_deg,right_knee_std_deg,right_knee_range_deg,right_knee_bottom_angle_deg,left_hip_min_deg,left_hip_max_deg,left_hip_mean_deg,left_hip_std_deg,left_hip_range_deg,left_hip_bottom_angle_deg,right_hip_min_deg,right_hip_max_deg,right_hip_mean_deg,right_hip_std_deg,right_hip_range_deg,right_hip_bottom_angle_deg,left_ankle_min_deg,left_ankle_max_deg,left_ankle_mean_deg,left_ankle_std_deg,left_ankle_range_deg,left_ankle_bottom_angle_deg,right_ankle_min_deg,right_ankle_max_deg,right_ankle_mean_deg,right_ankle_std_deg,right_ankle_range_deg,right_ankle_bottom_angle_deg,trunk_min_deg,trunk_max_deg,trunk_mean_deg,trunk_std_deg,trunk_range_deg,trunk_bottom_angle_deg
person_13_4,person_13,4,43.78140736619025,73.22406560965764,52.03387483900186,7.489314000191439,29.442658243467392,43.78140736619025,42.28559985463406,72.5871100956171,51.76310951379223,7.965324452860077,30.30151024098305,42.35433755384555,49.595534615832456,109.18020171541886,60.417672816110986,11.549012636604589,59.584667099586405,50.71743495977876,48.50621385104672,107.38488649528482,60.24974867529578,11.912921204588553,58.8786726442381,49.81330851140741,59.158321426871474,73.42752265031051,66.71371417557823,4.026563036045567,14.269201223439033,69.55408838912103,62.27844575078832,76.02509299969788,70.40670531805283,4.00028244232877,13.746647248909554,73.63240875732674,7.256078984087417,53.71591948514192,42.79942678149523,8.251024210108516,46.4598405010545,46.93083755407322
person_13_5,person_13,5,44.3607944086693,77.99686348014878,53.152195257871504,7.740791427138772,33.636069071479476,46.47802574711006,44.818106630720166,73.6719726554266,52.422657014066054,7.1334503473701,28.853866024706434,44.9504773642046,50.92131183233954,86.73694529292104,60.55967073839957,7.840679080731851,35.815633460581495,63.53016184089704,50.41211299617483,85.88460393632491,59.892507066952064,7.902569521768035,35.47249094015008,62.88226286199074,56.54789879893166,76.21156558929573,66.01536174577495,5.475042135631858,19.66366679036407,72.45078193231748,58.41403153399114,77.27586803027683,68.62424197807134,5.798894812654176,18.861836496285683,74.44820470011202,22.205796789873816,57.24397382569018,44.14235455651251,6.852222744024431,35.03817703581637,34.58170148095556
person_14_1,person_14,1,37.60181732106175,64.89830328375523,46.884823825142874,8.15473794723953,27.296485962693474,38.20011083164611,36.58256652001917,75.33020297060146,46.48206134689951,10.232902442949577,38.74763645058229,36.96463290011718,82.09485224842717,115.7191112911284,99.27640612470195,9.234775097005778,33.624259042701226,84.44266681067268,84.37113936080229,123.06804259250671,101.97201086751079,9.767924580271083,38.696903231704425,86.56229397507418,61.26289234038142,75.1013954182185,67.40888612109956,4.192126668525326,13.838503077837082,73.32390031548124,59.86808206704185,69.93725804320559,65.64295266057769,2.608148163362641,10.069175976163741,69.33476484209004,2.695900873386762,19.49587361836588,11.195659722878638,4.509443462666934,16.79997274497912,16.8550209674835
person_14_2,person_14,2,34.57356026793819,63.763968483082586,45.20458083424581,8.399690766194547,29.190408215144394,35.0503350243353,33.655793449780695,68.75510695135391,44.93821467380176,9.662571129064213,35.099313501573214,33.8806819620954,79.64805217310641,119.7689218902178,101.19373317685414,10.596349036879996,40.12086971711139,81.58720783581593,80.58305746409874,121.0919361741312,103.02962694701885,11.325250680720398,40.50887871003246,82.1604960783526,61.77976089120877,81.21744611482221,70.96558403167596,5.286248254087188,19.437685223613443,76.90896418247213,63.08980084972248,80.8765007791548,70.64390262840797,4.13571147339486,17.786699929432316,75.17686318364866,2.275224808932645,19.95908321835751,10.235937647240158,5.241324844856293,17.683858409424865,17.93221970217716
person_14_3,person_14,3,32.44723881262738,61.53522805296086,42.810270957299785,8.704708173417156,29.087989240333478,33.58750063670579,30.50126479931747,66.0164802481879,40.998045901782504,9.551842279236336,35.515215448870435,31.748886955606707,87.46910066354266,113.07462550001554,98.79084724734702,8.184047033695336,25.60552483647288,88.52760359938742,88.2683558420806,119.3930340446184,100.59809748310423,8.941738027596053,31.124678202537808,89.20961559644675,60.87078828766895,79.30181338366738,70.06108683345231,3.976637763351521,18.43102509599843,73.05188841733894,63.51939933464287,74.01484813800899,68.83674479016808,2.2981396003584287,10.495448803366116,69.53806932660717,2.797966510628028,19.093128980930256,10.049708251511351,4.307867262772106,16.295162470302227,9.259155849646003
person_14_4,person_14,4,31.08872409724516,61.26461303358646,42.814857683538484,9.578130051950792,30.1758889363413,31.08872409724516,30.22845876337313,68.7186044319503,41.96551434603835,10.423071159711391,38.49014566857717,30.63158000911956,77.73033253421795,120.44723403213004,98.50104596111447,12.498753487980482,42.71690149791209,78.09733118317207,78.75438431417551,119.59282770171556,99.77658140446768,12.418598768946964,40.83844338754005,79.20907207926955,58.543928770507534,78.96932621177582,70.89120805214958,5.441649317304549,20.425397441268288,76.28023372474752,63.64740810059091,75.08958210394837,70.37605521103846,2.474298902794852,11.442174003357465,70.88662299979497,1.7586527438478603,21.56814422518384,11.768589177297777,5.58795700457764,19.80949148133598,19.6479944235401
person_14_5,person_14,5,32.88937356175429,65.04402371993143,44.613403465712146,9.152923944752029,32.15465015817714,34.71576149129036,33.509364929887255,70.96169135031198,45.020241472083995,9.983576605260675,37.452326420424725,33.63645660042524,76.87453923345737,115.59005607555709,98.23003746381075,12.854868591603234,38.71551684209972,79.46923474951484,78.02479015442955,118.7693739757624,99.33512934310988,13.556371379444686,40.74458382133285,79.59641148308319,62.42956549121566,82.03695350894415,71.50710342778572,5.747169922404444,19.60738801772849,74.63259001107812,65.34771447226657,77.78033201479879,70.82184249470099,3.710922687080098,12.432617542532213,73.25678876281395,2.3717866738303317,21.53867542769246,11.998977164813702,5.75452462808642,19.16688875386213,18.080340173302723
person_15_1,person_15,1,41.06449893678146,68.67546177145557,50.340546072836965,7.862340080248626,27.610962834674112,43.894753279134406,43.24536941309303,67.03427517705838,50.243861498919706,6.558881723377909,23.788905763965346,44.8783190501137,60.179244659741855,107.520233806541,79.4921184386374,12.792146993567668,47.340989146799146,82.82239141191137,60.11390674652165,104.90187061799756,78.71855604019022,11.103660284395884,44.78796387147591,83.17044429549884,55.56891922673271,68.22800280271599,61.42602391237709,3.8306782918822657,12.659083575983281,64.46889179311593,58.76232701517409,69.90423485802272,64.18639744642311,3.5656949918680603,11.141907842848632,67.23231268818432,15.013946488285049,47.46157381368836,30.860627785590097,9.664036612444903,32.44762732540331,22.01537402866022
person_15_2,person_15,2,38.05375009364329,67.1298655148309,47.6913450005788,8.857735485288996,29.07611542118761,38.495739426782855,39.08455864320779,65.00212799550856,47.80328066706811,7.478147739272313,25.917569352300767,39.51023235376185,50.969168364341385,108.6138576346062,73.20762766058654,18.486391127404474,57.64468927026482,52.80136683806425,50.013450395699245,105.12354340618958,71.87061022440888,17.022872363970674,55.11009301049034,52.64663602406284,52.617968207009184,65.76115797591902,57.990814472472614,3.4917010559779063,13.143189768909835,53.76287273010142,54.42702867644515,69.86140201116521,60.85331674866066,3.855425254088187,15.434373334720064,56.2976984952758,14.479957629003133,53.88540230517046,36.87107552711861,12.840462449851533,39.40544467616733,51.32304893772847
person_15_3,person_15,3,36.24420199459677,66.38913357464051,45.25757723259482,8.58523397099723,30.14493158004374,36.84280838110311,36.558919681709206,62.83714923038206,45.14344599402285,7.636804102138685,26.278229548672854,37.106051860892606,51.188568541953394,103.07352705404092,64.36651565891682,14.188301029072887,51.88495851208753,51.55496297039525,51.53611466776899,100.11238741584914,64.42190684646191,13.274787974388008,48.57627274808015,51.84422813427936,51.05040753423386,70.99003868698698,56.11447772533104,4.244556674569104,19.939631152753115,55.1345523181605,52.736029902031134,72.55885405844131,58.70169044625932,4.130362818647201,19.822824156410178,59.1391780725033,13.65946083494219,52.91813089676317,43.86390923089981,9.680937301660085,39.25867006182098,52.61557056542554
person_15_4,person_15,4,35.63885907723285,64.19728250831497,46.19762372352365,8.38323352234474,28.55842343108212,36.20751770037759,35.74551674264321,61.66483109901222,45.260584008321736,7.37580593391856,25.919314356369007,36.60472547332317,41.06721965720603,96.99539394399864,55.12923756052475,12.89120839801648,55.928174286792604,41.51786932802442,41.67425809439365,95.34589656121484,54.753664320919995,11.807272204848484,53.67163846682119,42.52091465454885,55.17027901492192,63.69101835113211,58.136061095678855,1.8418234352777823,8.520739336210191,58.667051340660606,55.11413106084254,64.99544864789839,60.191662990178656,2.0984077704829462,9.881317587055847,60.07156659354297,23.85754104354917,60.35431101064825,53.001891390809654,7.462888124322444,36.496769967099084,59.75767655796879
person_15_5,person_15,5,41.25489865264223,72.06926624818459,49.15713438175252,7.59856652253254,30.814367595542357,41.50027339759048,40.253547947341865,65.16595601232764,47.13246302845279,6.3882569738404715,24.912408064985776,40.8173430008554,49.11761211248146,98.44894829901888,57.31072905619844,9.71345997449122,49.33133618653742,51.14452962490549,49.30040386023136,93.17255449976815,56.33062962044858,8.284756849440221,43.87215063953679,51.19009945972531,54.5130655633245,70.13963183062505,62.97685103813196,4.1237596651657125,15.626566267300547,69.02386401155768,56.976801901187656,73.78538063971423,65.3410550082162,4.722602538765512,16.808578738526577,71.68606346438769,28.256955523176785,58.39463610714027,53.34743827528781,5.234258652910934,30.137680583963487,54.01321679122912
person_16_1,person_16,1,41.54969250179408,69.87171874254226,48.83824771648623,7.821341995585887,28.32202624074818,41.54969250179408,40.25059182730586,68.99464358969874,48.820253316576355,8.688328512394026,28.74405176239288,40.44173022105902,63.18266959947295,116.31343763709094,77.17321742930257,13.772657295733735,53.13076803761799,64.88007702476591,59.23851279162135,108.30202854224082,73.93952345796399,13.504335810834085,49.063515750619466,60.46283475233481,55.31637352474344,67.0712036616761,60.40041685620632,2.81640281351335,11.754830136932654,59.06957308363037,53.8683372167503,66.30679870785283,58.87877331170742,3.1579542274560786,12.438461491102537,57.391562358521625,15.575864015228444,43.66648916373523,34.70779537300077,7.178175848882014,28.090625148506785,40.8055489172884
person_16_2,person_16,2,42.03586190850652,73.31847367748374,50.2867656998781,7.929876300878926,31.28261176897722,44.76036180236789,42.11056514661973,70.17904942052306,49.5658826716163,7.317256666374982,28.06848427390333,44.51557532604501,67.98332291914664,117.29797315733244,88.15070494317295,11.783236778484367,49.31465023818579,88.23817222497648,67.6135395975241,111.1648595381139,85.54751986178577,10.89824710483482,43.551319940589806,86.51050031974262,52.186997233257934,67.45531298935072,58.49507779319643,3.165747868685103,15.268315756092782,60.63992697479658,50.15995317271023,66.46479973930195,56.8218752545918,3.411239453019596,16.30484656659172,57.855366135414805,9.948651338128972,38.67899959133978,25.36994561403661,7.725537044625741,28.73034825321081,17.9370429474382
person_16_3,person_16,3,39.89555456413359,70.49974179356826,48.400569822012336,7.8691724776100935,30.60418722943467,43.0319984741526,41.05269041535351,71.88578796876445,50.06442653772945,8.583175311749816,30.833097553410937,42.98613180214116,67.36517420508123,114.4872977879114,82.98235797419167,13.98185070200937,47.12212358283017,70.40794039317697,64.976795704374,109.89715512223889,80.35599150762793,13.890234066609107,44.92035941786489,66.82367228866018,54.031178501554805,70.3302112755949,59.954915422212814,3.8268108284828735,16.2990327740401,60.34599665568179,53.00706465584266,66.9299677976106,58.563403281959104,3.313518714545649,13.92290314176794,59.59583644219746,15.368790839102408,40.98188363055739,30.829641773952797,7.651376708100375,25.61309279145498,37.95909835746884
person_16_4,person_16,4,42.45689822122215,71.5929784229902,50.50012957754391,7.546411603661297,29.136080201768053,46.327494917702765,42.52728686316011,76.5430160162475,51.36706636437198,8.031033990620378,34.0157291530874,47.57671613160197,68.23593387161768,115.7994352296803,92.74506574467222,14.26803531995388,47.563501358062624,104.5523625171582,64.8199219174317,112.58309548326083,89.44138403522125,14.495493302528782,47.763173565829135,100.21539973005248,56.37790538841836,71.76878311699419,63.01420351572587,4.56199814354758,15.390877728575823,71.06969356207868,55.760259216271926,71.31311797554241,62.6002256169278,4.3621603041776655,15.552858759270485,71.31311797554241,1.757183242288978,42.0192986165456,22.28665285688698,12.074483640026955,40.26211537425662,3.744736096568674
person_16_5,person_16,5,46.67920962180889,75.85443204897777,54.28706116258867,7.4803040798005584,29.175222427168883,49.495753461878586,47.561740120982485,75.78120159902036,54.44539939899508,7.673337596358488,28.21946147803788,49.45312984024,82.28652485901158,121.59954865485292,102.0511402307933,11.92022352125027,39.313023795841346,108.74879847693144,77.16269277942675,116.61523261864042,97.671425768294,11.893616075745507,39.45253983921367,105.4994908194645,57.13116173887918,72.19220813028265,65.0000779253382,4.615698933120375,15.061046391403472,70.23057009893992,56.63551997552285,71.86129041985565,63.91101813525968,4.861209995041855,15.225770444332802,68.83604757068076,1.189188779643927,31.04647867415142,16.46370530713628,8.324197179704662,29.857289894507492,3.712987869862508
person_17_1,person_17,1,28.99984490286531,65.49651349891371,41.062158642388994,10.495708334503085,36.49666859604841,30.58243487417541,26.46970452260837,56.49401634646394,37.776527782053314,9.906362954557089,30.024311823855566,27.6612747213294,35.95715919254384,108.0113315316843,61.98360526729866,22.722563493115615,72.05417233914046,37.407517909969386,38.40762519885718,107.28346234139362,65.79566233833927,23.692403744271612,68.87583714253643,42.22450275418787,51.737613440947406,66.1309003642466,58.817767592688114,3.1981629518718577,14.393286923299193,59.99190280313972,52.80349421965389,68.3516997562063,61.006117588834265,3.315340641276066,15.548205536552409,58.681970253739934,9.702946696932534,59.77965812615128,41.027407383626766,16.120508969591402,50.07671142921875,56.73489203036095
person_17_2,person_17,2,22.452887365088355,54.968694712757554,33.92998537941628,10.032704067842019,32.515807347669195,22.774904724258267,21.6708240072734,53.10379368161415,32.461020407079225,10.303069837221098,31.43296967434075,21.72966304270568,28.56540955294701,86.56953099389123,45.27462785248578,17.92090506999075,58.004121440944225,28.81554044224459,30.04144896399641,94.1219686546263,48.45844485017977,20.141192650139796,64.0805196906299,30.21358195390787,47.51003202021202,63.38071575933471,52.418557545238436,4.20729299425743,15.87068373912269,47.53037985095791,46.67427076778775,63.55242446448622,53.9513957616231,4.667133488831638,16.87815369669847,46.86552801778562,21.876030532515085,66.2972755489614,55.374427921736455,12.843596259778783,44.421245016446306,66.22632962774243
person_17_3,person_17,3,25.712480031254305,57.08597619045508,35.9787937146998,9.607595346125487,31.373496159200773,26.20487203176788,22.85997803787989,55.13898531991295,33.72305674486477,10.209478970339877,32.27900728203306,24.293000332146192,30.512792115979657,81.85484326411688,46.02875990092716,17.06951769709299,51.34205114813722,31.655050226011863,31.469660308114896,88.81735288699305,48.69666929179033,19.099139174157425,57.34769257887815,33.33398591901627,46.265419391678265,60.40154137362703,52.31758257790251,3.9242246211720992,14.136121981948769,51.55289832350262,49.23161150340108,62.2874145691888,54.45476018325255,3.9868038011910643,13.055803065787714,52.20870450144392,26.43156418822007,64.93184071092362,54.45603828923962,12.118481849588147,38.50027652270356,63.080593490391294
person_17_4,person_17,4,24.92828129352667,58.172539586396304,34.77327681074835,9.167594619184728,33.24425829286963,25.00511417524365,24.204660138446386,57.2789370908088,33.525985803505364,9.511560779759321,33.07427695236242,24.204660138446386,30.272185935009976,89.78950286703052,44.076561849575725,15.057732447301449,59.51731693202055,30.272185935009976,29.24814796644384,96.40547050473144,46.781796611397255,18.179098506394535,67.1573225382876,31.2256878629786,47.03112271913556,62.13758423034545,52.88768438015315,3.6978753221340104,15.106461511209893,50.634682547854986,48.03200313880615,63.60685707682984,54.28109616789682,3.5232553750318636,15.574853938023693,50.60180268454812,23.20713968715788,65.87451984850247,56.02032861325458,10.357359969714997,42.667380161344596,64.63976456351216
person_17_5,person_17,5,26.086409581132475,61.2906147748055,36.2145518510658,9.28442952141376,35.20420519367302,27.87450046070184,24.45018412445617,59.79762913076528,34.742543389165235,10.111291771883439,35.34744500630911,25.465727513351258,29.555209276391032,92.85794603027912,43.64513103369091,15.684492359101055,63.30273675388809,29.885259950654536,29.621577783333176,102.03998555648218,46.14008645018087,18.531616515143348,72.418407773149,30.023790532358746,48.965447099325054,62.82188997099031,53.65456942639961,3.1167804992991237,13.856442871665259,52.53729883301746,49.285845943605125,68.8848822044634,55.785272928012056,4.179453712637269,19.59903626085827,54.686961304646914,21.43432979030377,64.62450117103262,56.61319467432606,10.642102957624386,43.19017138072885,64.43839252541461
person_18_1,person_18,1,35.22659694135377,69.2419697243888,47.04858055577393,9.752643522253287,34.015372783035026,38.00648529107652,33.783443508941744,59.51704501995201,43.731068620899414,7.640078575002166,25.733601511010264,35.770653862112944,87.1884303836209,109.09454139858263,96.90575108671376,5.2960926580051275,21.906111014961738,93.58030968483874,85.79147322395814,103.18823490607384,95.23209882004494,4.185094735724081,17.39676168211571,93.46984854761172,57.24016889279097,78.83258410530584,65.64043180252337,7.008844807402001,21.592415212514872,77.13743636977482,57.46314979182424,85.4847020803015,70.73920836835809,8.803851684092985,28.02155228847726,83.80576233287694,8.1804959863859,25.840906116381607,14.85616548058122,5.266990567215733,17.660410129995707,8.653204692640701
person_18_2,person_18,2,33.161256201406864,66.23508231823857,44.78933361003044,9.945570177142315,33.073826116831704,33.332076765434,31.6108395920828,62.27201749651423,42.71661811577512,9.696150405763168,30.66117790443143,32.32165673422287,81.75899650354519,100.12222108004616,89.81210071152512,5.709907391362686,18.36322457650097,85.30365995269341,82.66691621167028,101.18495144618656,91.4796827347655,5.414929209176418,18.518035234516276,88.75697881060086,56.5099197448624,69.32778196861729,62.61797540391149,3.824192227428981,12.817862223754886,66.84271112328507,58.443575141116064,78.77117341173037,66.34105069705213,6.013378691968985,20.32759827061431,74.76117573702409,13.365436331213155,29.229394823132623,20.0942072434616,4.304201586767434,15.863958491919467,13.597176053268706
person_18_3,person_18,3,32.37050255355166,63.16094030277526,44.536443068858176,10.56487103221114,30.7904377492236,34.15249599358381,30.078895568697845,64.58719821122328,41.81350073124822,9.768777629412796,34.508302642525436,32.4543874463924,75.16470214619235,103.45054881946098,87.79173180676375,9.144845842309675,28.285846673268622,81.89060765554561,79.44313184401238,103.40830677275216,89.81359819653572,7.212680432972015,23.96517492873977,85.55985650283903,58.53610682071987,70.62782368960218,63.386923383482674,3.2522815890212198,12.091716868882308,67.42514356540448,58.15392875475644,76.21809909008124,65.94718805592368,5.212604714036031,18.064170335324796,70.65853591963008,13.316518291742076,31.74048540321293,21.799585625806127,4.681440438965571,18.42396711147085,18.133231893445227
person_18_4,person_18,4,31.819462980723223,66.25463791229656,45.54401389654969,11.292504300619832,34.435174931573336,32.83157507289955,29.2863089539865,61.28021760610388,41.619218058191684,10.101069482366784,31.993908652117383,30.913732309470088,59.94477951344607,106.88398035428357,82.31466715284141,15.500350596947008,46.93920084083749,68.99898701177428,65.6116118206923,105.24718721581053,85.24064962143811,12.300082246948746,39.635575395118224,74.10390595668025,58.68567503980435,70.35378373309018,64.09780323634958,3.0845651676909576,11.66810869328583,64.47564088771263,58.71301314951386,72.86008611475165,64.35282937293375,3.9113727970673486,14.14707296523779,67.70960283949773,13.715451014623971,42.15331561520701,26.175539214181438,8.01823487873921,28.43786460058304,29.338915463834336
