video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_12.mp4,front,0,0,59.93021113940909,848,478,148.5272576879841,147.3422816716538,173.16840654442194,169.9695572907053,77.50097527413517,80.25170221407754,12.689754059262425
person_12.mp4,front,1,17,59.93021113940909,848,478,157.296203530288,151.43504813271903,175.54027076382525,170.13824042907873,79.92343355529025,82.59210874814936,16.052961245694824
person_12.mp4,front,2,33,59.93021113940909,848,478,159.67156076011446,152.57105408631645,175.47908078699956,170.02957023732193,81.02990684448136,82.50180347388493,17.222493297996834
person_12.mp4,front,3,50,59.93021113940909,848,478,160.73949882735636,154.39582298283236,175.52556878965046,171.33387013903686,81.77706449114716,82.99723664694393,17.86836816254873
person_12.mp4,front,4,67,59.93021113940909,848,478,162.8566921432884,154.7519658423119,175.53107804619503,171.15301120991532,82.96367312585261,82.8509758779222,18.714139027747418
person_12.mp4,front,5,83,59.93021113940909,848,478,160.98547301245574,154.06307540371643,175.5776136655493,172.4765033658821,82.2043403221121,81.20233197391136,17.99653201822546
person_12.mp4,front,6,100,59.93021113940909,848,478,161.43271340668804,154.86354710109643,175.56304714045328,172.58212931235482,82.44405673712785,81.66878917071958,18.13030488335353
person_12.mp4,front,7,117,59.93021113940909,848,478,162.17692295428702,154.64394780348755,175.42657667021476,172.40865762579804,83.97765814995408,81.42237819427508,17.935942707966515
person_12.mp4,front,8,133,59.93021113940909,848,478,162.014951597202,154.6317863536632,175.36614150782717,172.49783322590622,84.13249781854297,81.56491044278506,17.67464282879844
person_12.mp4,front,9,150,59.93021113940909,848,478,161.85140604615606,154.4022417982172,175.27550848315366,172.2244481378428,83.91935363157808,81.64026712880687,18.125906480164772
person_12.mp4,front,10,167,59.93021113940909,848,478,161.56820379747722,154.07642191169856,175.4398043396986,172.6326838244852,83.66768451360124,81.04728758664739,17.968693130438975
person_12.mp4,front,11,184,59.93021113940909,848,478,162.6381213133365,155.23012118166542,175.50180949049496,173.32937011719073,84.42646022011905,81.75724746702646,18.42416981034993
person_12.mp4,front,12,200,59.93021113940909,848,478,159.45866038335595,154.33192009044893,175.4692672845571,173.32850456074695,81.88572013388044,80.49091590156783,18.215557126229214
person_12.mp4,front,13,217,59.93021113940909,848,478,160.48414609394817,155.6381159582451,175.44948189532835,173.65487515196025,82.32966803203585,81.48464034159814,18.787734582131336
