video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_14.mp4,front,0,0,59.91649433466743,848,478,135.41479721073352,137.03544487626405,165.72642694715793,165.91066290463343,72.24297695079,71.43846942395336,21.22364313664247
person_14.mp4,front,1,17,59.91649433466743,848,478,155.14285072522924,150.2678724760295,174.1629212195029,172.2689539295229,79.84588365376628,81.41903323793184,20.18152681852827
person_14.mp4,front,2,33,59.91649433466743,848,478,155.79483396279562,150.7684262117154,174.23776065861392,172.7595414812734,80.22547606471684,81.79413533397444,19.76340139253492
person_14.mp4,front,3,50,59.91649433466743,848,478,157.7168701963105,151.9963610261993,174.26664422317128,172.7661373331161,80.88127084045651,83.08494544525863,19.60620186136482
person_14.mp4,front,4,67,59.91649433466743,848,478,159.7166570796542,152.81664916884193,173.75087359381072,172.05227577018232,82.16137430804493,84.2610354293013,19.646032835344585
person_14.mp4,front,5,83,59.91649433466743,848,478,160.88223815736535,153.15360536153258,173.3941436562831,172.2402315020451,82.82598480891825,84.34931512708947,19.615164087503405
person_14.mp4,front,6,100,59.91649433466743,848,478,159.36301378973997,153.2403309010375,173.78910609224897,172.84631558310744,81.91506361411433,82.74712696135674,19.589814910780973
person_14.mp4,front,7,117,59.91649433466743,848,478,161.196784611363,154.4979443338829,173.40921431952003,173.30943345922938,83.02013893943291,83.60592276526566,19.545600580560798
person_14.mp4,front,8,134,59.91649433466743,848,478,161.00408515741117,154.1591362610021,173.30390571672913,173.591524561535,82.4273614405822,82.85196370853102,19.299530916644883
person_14.mp4,front,9,150,59.91649433466743,848,478,162.08956678722035,153.69159799314613,172.83594254674605,173.6145245894008,82.579996606582,82.11352421074474,19.320804948123996
person_14.mp4,front,10,167,59.91649433466743,848,478,162.87011086623502,154.0592104545179,172.23521344489015,173.78557445786038,83.00598849442498,82.13893626335052,19.09379934523659
person_14.mp4,front,11,184,59.91649433466743,848,478,163.11788888598923,154.51725614566172,172.12780409431963,173.6017459310938,82.86399553370126,83.46424914850225,19.050505567264302
person_14.mp4,front,12,200,59.91649433466743,848,478,161.8785887507827,154.32132135958145,172.61241528446098,173.41853115358657,82.06710389390072,83.5606757723373,19.14500375903057
person_14.mp4,front,13,217,59.91649433466743,848,478,161.21697017980793,154.12076828087893,172.86680751829317,173.49362848890533,81.60761491744013,83.91937753084898,18.998829848506485
person_14.mp4,front,14,234,59.91649433466743,848,478,161.7829700266429,154.50398017206402,172.63409415631133,173.70299745907238,81.7569935812775,83.8029998047753,18.96923759985156
person_14.mp4,front,15,250,59.91649433466743,848,478,162.34929537023228,155.3970927557124,172.50224242369845,174.01393442170672,82.24480813407789,83.9577848620442,18.909800658544423
person_14.mp4,front,16,267,59.91649433466743,848,478,163.11647376430955,155.70430495582477,172.27674082910076,174.09872498090093,82.86786350949009,84.11746682908267,18.889720254873026
person_14.mp4,front,17,284,59.91649433466743,848,478,163.57469662308085,157.15363606007273,172.30993280860807,174.3929227641603,83.51920282614343,85.4544287744413,18.75378413762041
person_14.mp4,front,18,300,59.91649433466743,848,478,164.393373265807,157.6033129999866,171.89436241357478,174.46435398883725,83.80410614953672,85.71622496019708,18.700110616879147
person_14.mp4,front,19,317,59.91649433466743,848,478,165.17407708549143,157.66204399462143,171.3225246022719,174.46528520462851,84.26805964598202,85.82481876118719,18.67791772767703
