video,view,frame,timestamp_ms,fps,frame_width,frame_height,left_knee_angle_deg,right_knee_angle_deg,left_hip_angle_deg,right_hip_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,trunk_angle_deg
person_2.mp4,front,0,0,59.907695092154086,848,478,140.51957650720672,145.06120110101259,163.68987530379584,165.8121480944847,84.5300822299071,85.03144451711455,12.81989675965318
person_2.mp4,front,1,17,59.907695092154086,848,478,136.7812241313791,143.92041866977257,164.87510685072104,166.30081804999753,82.6965421403861,86.25722160495654,8.876749370409346
person_2.mp4,front,2,33,59.907695092154086,848,478,136.29959943442307,142.96547679367205,169.53574652529025,167.73916441560215,82.9664645080655,87.05580257508964,4.270482451946273
person_2.mp4,front,3,50,59.907695092154086,848,478,135.49403503449864,141.65678710061775,168.04925412077048,166.6907265021375,82.73785609914964,86.39203757232369,5.637766722605479
person_2.mp4,front,4,67,59.907695092154086,848,478,135.39812298007374,140.31604809309164,170.4664768644049,166.8269222496796,82.82160739887384,85.25218510856406,3.5885035326667007
person_2.mp4,front,5,83,59.907695092154086,848,478,135.76206557649158,141.97133332677907,171.3151795174865,167.10468231865812,83.28423301778797,87.79505949545309,2.639624418462171
person_2.mp4,front,6,100,59.907695092154086,848,478,135.4456851790435,141.58773671681814,169.6152835985106,166.37353920289132,83.16705723575573,87.27783100458412,4.434416465739159
person_2.mp4,front,7,117,59.907695092154086,848,478,134.56363078041923,139.40787855846312,169.51582241756594,165.3856396146581,82.69966298007787,85.17086178904383,4.316016732087473
person_2.mp4,front,8,134,59.907695092154086,848,478,134.30120925257,139.2531443175332,171.31548054329025,166.7542127405719,82.33698999705035,84.99141064109904,2.5798375722907894
person_2.mp4,front,9,150,59.907695092154086,848,478,134.36671405913648,139.78409339585664,169.32925891196754,166.32905139303162,82.57856104636635,85.34943290413419,4.245848882717453
person_2.mp4,front,10,167,59.907695092154086,848,478,134.11961046010754,139.6490557879458,169.04610127593875,166.01733206120505,82.65320958088782,85.02005575808765,4.491269992103829
person_2.mp4,front,11,184,59.907695092154086,848,478,134.50614177869576,140.64697715068698,172.08618199409054,167.92726735093638,82.92392804752033,86.18913849599372,1.6059098927866182
person_2.mp4,front,12,200,59.907695092154086,848,478,133.58609136192064,140.6390052912352,169.11153750143725,166.00409422325617,82.24454037889811,85.55786887516096,4.636278663749832
person_2.mp4,front,13,217,59.907695092154086,848,478,133.58601367971045,139.8539334965438,172.1546276000534,168.16068497639813,81.91734326564873,85.04079023845915,1.3756525776017596
person_2.mp4,front,14,234,59.907695092154086,848,478,133.8603355688471,140.71030787706772,172.07962159076362,168.03898416571693,82.20723260814856,86.18644236986275,1.5645412960326284
person_2.mp4,front,15,250,59.907695092154086,848,478,134.6660488315087,140.61195019763144,171.43546663019617,167.60030318440974,82.79008969699953,86.20049873638503,2.49890460695018
person_2.mp4,front,16,267,59.907695092154086,848,478,134.94387696866826,140.61681677721194,169.27164954187683,165.58700842924162,82.80026073655878,86.50404297430676,4.9894389970895086
person_2.mp4,front,17,284,59.907695092154086,848,478,134.69663473477587,140.8287616400367,167.87206895099052,165.01909832917414,82.84448824705898,86.60997838990092,6.069532363626783
person_2.mp4,front,18,300,59.907695092154086,848,478,134.38365043393767,141.06686010128828,167.9121514680478,165.633351841007,82.66673930242355,86.7520405838943,5.666203535841414
person_2.mp4,front,19,317,59.907695092154086,848,478,134.746007052937,141.7501274785402,168.4789750384912,165.83570918306827,83.21071671239001,87.33811219825526,5.309641136480188
person_2.mp4,front,20,334,59.907695092154086,848,478,135.45472946428714,142.20895992957512,168.69334192067734,166.22884046675907,84.03395739364751,87.79207973686572,5.0056027035118085
person_2.mp4,front,21,351,59.907695092154086,848,478,135.37977246638727,141.81222001607077,169.99464536068874,166.31078639111084,84.04659806654449,87.51418981728037,4.097569406590017
person_2.mp4,front,22,367,59.907695092154086,848,478,135.06550100021977,141.67857641499043,169.7706158237297,166.4638979937093,83.77357146235532,87.38411500436094,4.113786505539252
person_2.mp4,front,23,384,59.907695092154086,848,478,135.07668450186827,141.64770234838878,170.33587584724197,166.61564770207502,83.7711127873547,87.276639080565,3.7568440632016076
person_2.mp4,front,24,401,59.907695092154086,848,478,134.82658956400206,141.61183815235384,169.96586780176926,166.5532587340232,83.64770535379114,87.2324755881808,3.9190089928254497
person_2.mp4,front,25,417,59.907695092154086,848,478,135.14868443024343,142.11156578832126,172.62823126101634,168.0648480495629,84.20258258903695,88.17091493609117,1.2607998841671313
person_2.mp4,front,26,434,59.907695092154086,848,478,135.1938080436584,141.89188661181797,172.03149246001902,167.89623370292165,84.28611801390385,87.86696412221299,1.748992422980374
person_2.mp4,front,27,451,59.907695092154086,848,478,135.14415080119903,141.51724788745696,172.37577400788686,167.7190003380394,84.07777936678363,87.2825385720258,1.5598163127424027
person_2.mp4,front,28,467,59.907695092154086,848,478,134.81273656560097,140.86477188063512,173.12038185155689,167.7365301321711,83.75996578560655,86.82691541391326,0.884808668684814
person_2.mp4,front,29,484,59.907695092154086,848,478,134.83965626088715,141.19889260600647,172.3471194182974,168.27934204186155,84.35615878320354,87.32908539965621,0.9176227072453879
